mc	mn	quarterbeats	duration_qb	keysig	timesig	act_dur	mc_offset	numbering_offset	dont_count	barline	breaks	repeats	next
1	1	0	6.0	0	3/2	3/2	0					firstMeasure	2
2	2	6	6.0	0	3/2	3/2	0						3
3	3	12	6.0	0	3/2	3/2	0						4
4	4	18	6.0	0	3/2	3/2	0						5
5	5	24	6.0	0	3/2	3/2	0						6
6	6	30	6.0	0	3/2	3/2	0						7
7	7	36	6.0	0	3/2	3/2	0						8
8	8	42	6.0	0	3/2	3/2	0						9
9	9	48	6.0	0	3/2	3/2	0						10
10	10	54	2.0	0	2/4	1/2	0						11
11	11	56	6.0	0	3/2	3/2	0						12
12	12	62	6.0	0	3/2	3/2	0						13
13	13	68	6.0	0	3/2	3/2	0						14
14	14	74	6.0	0	3/2	3/2	0				line		15
15	15	80	6.0	0	3/2	3/2	0						16
16	16	86	6.0	0	3/2	3/2	0						17
17	17	92	6.0	0	3/2	3/2	0						18
18	18	98	2.0	0	2/4	1/2	0						19
19	19	100	2.0	0	2/4	1/2	0						20
20	20	102	2.0	0	2/4	1/2	0						21
21	21	104	2.0	0	2/4	1/2	0				line		22
22	22	106	2.0	0	2/4	1/2	0						23
23	23	108	2.0	0	2/4	1/2	0						24
24	24	110	2.0	0	2/4	1/2	0						25
25	25	112	2.0	0	2/4	1/2	0						26
26	26	114	2.0	0	2/4	1/2	0			end		lastMeasure	-1
