mc	mn	onset	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	staff	voice	volta
1	1	0	1.0		1.0	1	1	2	74	3	1	
2	2	0	1/4		1/4	1	-1	2	74	3	1	
2	2	0	1.0		1.0	1		2	74	4	1	
2	2	1/4	1/8		1/8	1		7	73	3	1	
2	2	3/8	1/8		1/8	1		2	74	3	1	
2	2	1/2	3/8		1/4	3/2		4	76	3	1	
2	2	7/8	1/8		1/8	1		4	76	3	1	
3	3	0	1/8		1/8	1		7	73	4	1	
3	3	0	1/8		1/8	1		4	76	3	1	
3	3	1/8	1/8		1/8	1		5	71	4	1	
3	3	1/8	1/8		1/8	1		4	76	3	1	
3	3	1/4	1/8		1/8	1		3	69	4	1	
3	3	1/4	1/2		1/2	1		4	76	3	1	
3	3	3/8	1/8		1/8	1		1	67	4	1	
3	3	1/2	1/8		1/8	1		6	66	4	1	
3	3	5/8	1/8		1/8	1		4	64	4	1	
3	3	3/4	1/8		1/8	1		6	66	4	1	
3	3	3/4	1/4		1/4	1		4	76	3	1	
3	3	7/8	1/8		1/8	1		1	67	4	1	
4	4	0	3/4		1/2	3/2		2	50	5	1	
4	4	0	3/4		1/2	3/2		6	66	2	1	
4	4	0	1/2		1/2	1		3	69	4	1	
4	4	0	1/2		1/2	1		2	74	3	1	
4	4	0	1.0		1.0	1	1	2	74	1	1	
4	4	1/2	1/2		1/2	1		3	69	4	1	
4	4	1/2	1/4		1/4	1		2	74	3	1	
4	4	3/4	1/8		1/8	1		7	49	5	1	
4	4	3/4	1/8		1/8	1		4	64	2	1	
4	4	3/4	1/4		1/4	1		2	74	3	1	
4	4	7/8	1/8		1/8	1		2	50	5	1	
4	4	7/8	1/8		1/8	1		6	66	2	1	
5	5	0	3/8		1/4	3/2		4	52	5	1	
5	5	0	3/8		1/4	3/2		1	67	2	1	
5	5	0	3/8		1/4	3/2		5	71	3	1	
5	5	0	1/2		1/2	1	-1	2	74	1	1	
5	5	3/8	1/8		1/8	1		4	52	5	1	
5	5	3/8	1/8		1/8	1		1	67	2	1	
5	5	3/8	1/8		1/8	1		5	71	3	1	
5	5	1/2	1/8		1/8	1		4	52	5	1	
5	5	1/2	1/8		1/8	1		1	67	2	1	
5	5	1/2	1/2		1/2	1	1	5	71	3	1	
5	5	1/2	1/8		1/8	1		7	73	1	1	
5	5	5/8	1/8		1/8	1		4	52	5	1	
5	5	5/8	1/8		1/8	1		1	67	2	1	
5	5	5/8	1/8		1/8	1		5	71	1	1	
5	5	3/4	1/4		1/4	1	1	4	52	5	1	
5	5	3/4	1/4		1/4	1	1	1	67	2	1	
5	5	3/4	1/8		1/8	1		3	69	1	1	
5	5	7/8	1/8		1/8	1		1	67	1	1	
6	6	0	1/4		1/4	1	-1	4	52	5	1	
6	6	0	1/8		1/8	1		6	66	1	1	
6	6	0	1/4		1/4	1	-1	1	67	2	1	
6	6	0	1/4		1/4	1	-1	5	71	3	1	
6	6	1/8	1/8		1/8	1		4	64	1	1	
6	6	1/4	1/4		1/4	1		4	52	5	1	
6	6	1/4	1/8		1/8	1		6	66	1	1	
6	6	1/4	1/4		1/4	1		1	67	2	1	
6	6	1/4	1/4		1/4	1		4	76	3	1	
6	6	3/8	1/8		1/8	1		1	67	1	1	
6	6	1/2	1/2		1/2	1		2	50	5	1	
6	6	1/2	1/2		1/2	1		6	66	2	1	
6	6	1/2	1/2		1/2	1		3	69	1	1	
6	6	1/2	1/2		1/2	1		3	69	3	1	
6	6	3/4	1/4		1/4	1	1	2	74	4	1	
7	7	0	3/4		1/2	3/2		2	50	5	1	
7	7	0	1/2		1/2	1		6	66	2	1	
7	7	0	1/2		1/2	1		3	69	1	1	
7	7	0	1/2		1/2	1		3	69	3	1	
7	7	0	1/4		1/4	1	-1	2	74	4	1	
7	7	1/4	1/8		1/8	1		0	72	4	1	
7	7	3/8	1/8		1/8	1		5	71	4	1	
7	7	1/2	1/2		1/2	1	1	6	66	2	1	
7	7	1/2	1/2		1/2	1	1	3	69	1	1	
7	7	1/2	1/2		1/2	1		3	69	4	1	
7	7	3/4	1/4		1/4	1		2	50	5	1	
