mc	mn	onset	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	staff	voice	volta
1	1	1	1/2		1/2	1		0	48	2	1	
1	1	1	1/2		1/2	1		0	48	4	1	
1	1	1	1/2		1/2	1		4	52	1	1	
1	1	1	1/2		1/2	1		0	60	3	1	
2	2	0	1/2		1/2	1		0	48	2	1	
2	2	0	1/2		1/2	1		0	48	4	1	
2	2	0	1/2		1/2	1		4	52	1	1	
2	2	0	1/2		1/2	1		0	60	3	1	
2	2	1/2	3/4		1/2	3/2		5	47	4	1	
2	2	1/2	3/4		1/2	3/2		0	48	2	1	
2	2	1/2	3/4		1/2	3/2		4	52	1	1	
2	2	1/2	3/4		1/2	3/2		5	59	3	1	
2	2	5/4	1/4		1/4	1		3	45	4	1	
2	2	5/4	1/4		1/4	1		0	48	2	1	
2	2	5/4	1/4		1/4	1		4	52	1	1	
2	2	5/4	1/4		1/4	1		3	57	3	1	
3	3	0	1/2		1/2	1		3	45	4	1	
3	3	0	1/2		1/2	1		0	48	2	1	
3	3	0	1/2		1/2	1		4	52	1	1	
3	3	0	1/2		1/2	1		3	57	3	1	
3	3	1/2	3/4		1/2	3/2		1	43	4	1	
3	3	1/2	3/4		1/2	3/2		0	48	2	1	
3	3	1/2	3/4		1/2	3/2		4	52	1	1	
3	3	1/2	3/4		1/2	3/2		1	55	3	1	
3	3	5/4	1/4		1/4	1		-1	41	4	1	
3	3	5/4	1/4		1/4	1		0	48	2	1	
3	3	5/4	1/4		1/4	1		2	50	1	1	
3	3	5/4	1/4		1/4	1		-1	53	3	1	
4	4	0	1/2		1/2	1		-1	41	4	1	
4	4	0	1/2		1/2	1		0	48	2	1	
4	4	0	1/2		1/2	1		2	50	1	1	
4	4	0	1/2		1/2	1		-1	53	3	1	
4	4	1/2	3/4		1/2	3/2		1	43	4	1	
4	4	1/2	3/4		1/2	3/2		0	48	2	1	
4	4	1/2	3/4		1/2	3/2		2	50	1	1	
4	4	1/2	3/4		1/2	3/2		1	55	3	1	
4	4	5/4	1/4		1/4	1		1	43	4	1	
4	4	5/4	1/4		1/4	1		5	47	2	1	
4	4	5/4	1/4		1/4	1		0	48	1	1	
4	4	5/4	1/4		1/4	1		1	55	3	1	
5	5	0	1/2		1/2	1		0	36	4	1	
5	5	0	1/2		1/2	1		0	48	1	1	
5	5	0	1/2		1/2	1		0	48	2	1	
5	5	0	1/2		1/2	1		0	48	3	1	
5	5	1/2	3/4		1/2	3/2		0	36	4	1	
5	5	1/2	3/4		1/2	3/2		0	48	1	1	
5	5	1/2	3/4		1/2	3/2		0	48	2	1	
5	5	1/2	3/4		1/2	3/2		0	48	3	1	
5	5	5/4	1/4		1/4	1		0	36	4	1	
5	5	5/4	1/4		1/4	1		0	48	3	1	
5	5	5/4	1/4		1/4	1		4	52	2	1	
5	5	5/4	1/4		1/4	1		1	55	1	1	
6	6	0	1/2		1/2	1		2	38	4	1	
6	6	0	1/2		1/2	1		2	50	2	1	
6	6	0	1/2		1/2	1		2	50	3	1	
6	6	0	1/2		1/2	1		-1	53	1	1	
6	6	1/2	3/4		1/2	3/2		4	40	4	1	
6	6	1/2	3/4		1/2	3/2		2	50	2	1	
6	6	1/2	3/4		1/2	3/2		4	52	1	1	
6	6	1/2	3/4		1/2	3/2		4	52	3	1	
6	6	5/4	1/4		1/4	1		4	40	4	1	
6	6	5/4	1/4		1/4	1		0	48	2	1	
6	6	5/4	1/4		1/4	1		2	50	1	1	
6	6	5/4	1/4		1/4	1		4	52	3	1	
7	7	0	1/2		1/2	1		-1	41	4	1	
7	7	0	1/2		1/2	1		0	48	2	1	
7	7	0	1/2		1/2	1		2	50	1	1	
7	7	0	1/2		1/2	1		-1	53	3	1	
7	7	1/2	3/4		1/2	3/2		1	43	4	1	
7	7	1/2	3/4		1/2	3/2		0	48	2	1	
7	7	1/2	3/4		1/2	3/2		2	50	1	1	
