mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0	3.0	0	0	4/4	5	1	3/4	1/2	3/2		2	50	D3	3	1
1	1	2	2	2.0	1/2	1/2	4/4	1	1	1/2	1/2	1	1	3	69	A4	4	0
1	1	3	3	0.5	3/4	3/4	4/4	5	1	1/8	1/8	1		0	48	C3	3	2
1	1	7/2	7/2	0.5	7/8	7/8	4/4	5	1	1/8	1/8	1		5	47	B2	2	3
2	2	4	4	2.0	0	0	4/4	5	1	1/2	1/2	1		3	45	A2	2	7
2	2	4	4	3.0	0	0	4/4	1	1	3/4	1/2	3/2	-1	3	69	A4	4	4
2	2	6	6	2.0	1/2	1/2	4/4	5	1	1/2	1/2	1		2	38	D2	2	8
2	2	7	7	0.5	3/4	3/4	4/4	1	1	1/8	1/8	1		1	67	G4	4	5
2	2	15/2	15/2	0.5	7/8	7/8	4/4	1	1	1/8	1/8	1		-1	65	F4	4	6
3	3	8	8	4.0	0	0	4/4	5	1	1	1	1		3	45	A2	2	10
3	3	8	8	4.0	0	0	4/4	1	1	1	1	1		4	64	E4	4	9
4	4	12	12	4.0	0	0	4/4	5	1	1	1	1		2	50	D3	3	12
4	4	12	12	4.0	0	0	4/4	1	1	1	1	1		2	62	D4	4	11
5	5	16	16	0.5	0	0	4/4	5	1	1/8	1/8	1		2	50	D3	3	25
5	5	16	16	0.5	0	0	4/4	4	1	1/8	1/8	1		6	66	F#4	4	19
5	5	16	16	0.5	0	0	4/4	3	1	1/8	1/8	1		3	69	A4	4	13
5	5	33/2	33/2	0.5	1/8	1/8	4/4	5	1	1/8	1/8	1		2	50	D3	3	26
5	5	33/2	33/2	0.5	1/8	1/8	4/4	4	1	1/8	1/8	1		6	66	F#4	4	20
5	5	33/2	33/2	0.5	1/8	1/8	4/4	3	1	1/8	1/8	1		3	69	A4	4	14
5	5	17	17	0.5	1/4	1/4	4/4	5	1	1/8	1/8	1		2	50	D3	3	27
5	5	17	17	0.5	1/4	1/4	4/4	4	1	1/8	1/8	1		6	66	F#4	4	21
5	5	17	17	0.5	1/4	1/4	4/4	3	1	1/8	1/8	1		3	69	A4	4	15
5	5	35/2	35/2	0.5	3/8	3/8	4/4	5	1	1/8	1/8	1		2	50	D3	3	28
5	5	35/2	35/2	0.5	3/8	3/8	4/4	4	1	1/8	1/8	1		6	66	F#4	4	22
5	5	35/2	35/2	0.5	3/8	3/8	4/4	3	1	1/8	1/8	1		3	69	A4	4	16
5	5	18	18	1.0	1/2	1/2	4/4	5	1	1/4	1/4	1		1	43	G2	2	29
5	5	18	18	1.0	1/2	1/2	4/4	4	1	1/4	1/4	1		1	67	G4	4	23
5	5	18	18	1.0	1/2	1/2	4/4	3	1	1/4	1/4	1		-2	70	Bb4	4	17
5	5	19	19	1.0	3/4	3/4	4/4	5	1	1/4	1/4	1		1	43	G2	2	30
5	5	19	19	1.0	3/4	3/4	4/4	4	1	1/4	1/4	1		1	67	G4	4	24
5	5	19	19	1.0	3/4	3/4	4/4	3	1	1/4	1/4	1		-2	70	Bb4	4	18
6	6	20	20	0.5	0	0	4/4	5	1	1/8	1/8	1		4	52	E3	3	43
6	6	20	20	0.5	0	0	4/4	4	1	1/8	1/8	1		8	68	G#4	4	37
6	6	20	20	0.5	0	0	4/4	3	1	1/8	1/8	1		5	71	B4	4	31
6	6	41/2	41/2	0.5	1/8	1/8	4/4	5	1	1/8	1/8	1		4	52	E3	3	44
6	6	41/2	41/2	0.5	1/8	1/8	4/4	4	1	1/8	1/8	1		8	68	G#4	4	38
6	6	41/2	41/2	0.5	1/8	1/8	4/4	3	1	1/8	1/8	1		5	71	B4	4	32
6	6	21	21	0.5	1/4	1/4	4/4	5	1	1/8	1/8	1		4	52	E3	3	45
6	6	21	21	0.5	1/4	1/4	4/4	4	1	1/8	1/8	1		8	68	G#4	4	39
6	6	21	21	0.5	1/4	1/4	4/4	3	1	1/8	1/8	1		5	71	B4	4	33
6	6	43/2	43/2	0.5	3/8	3/8	4/4	5	1	1/8	1/8	1		4	52	E3	3	46
6	6	43/2	43/2	0.5	3/8	3/8	4/4	4	1	1/8	1/8	1		8	68	G#4	4	40
6	6	43/2	43/2	0.5	3/8	3/8	4/4	3	1	1/8	1/8	1		5	71	B4	4	34
6	6	22	22	1.0	1/2	1/2	4/4	5	1	1/4	1/4	1		3	45	A2	2	47
6	6	22	22	1.0	1/2	1/2	4/4	4	1	1/4	1/4	1		3	69	A4	4	41
6	6	22	22	1.0	1/2	1/2	4/4	3	1	1/4	1/4	1		0	72	C5	5	35
6	6	23	23	1.0	3/4	3/4	4/4	5	1	1/4	1/4	1		3	45	A2	2	48
6	6	23	23	1.0	3/4	3/4	4/4	4	1	1/4	1/4	1		3	69	A4	4	42
6	6	23	23	1.0	3/4	3/4	4/4	3	1	1/4	1/4	1		0	72	C5	5	36
