mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	2	2	3/1	4	1	a.i	a	i		i	i							m	1	1	3, 0, 4		3	3	0	8	0.0	0.0	8.0	0.0
3	3	0	0	3/1	4	1	iv	a	i		iv	iv							m	1	1	2, -1, 3		2	2	0	2	0.0	0.0	2.0	0.0
3	3	1	1	3/1	4	1	v	a	i		v	v							m	1	1	4, 1, 5		4	4	0	4	0.0	0.0	5.0	0.0
4	4	0	0	3/1	4	1	i	a	i		i	i							m	1	1	3, 0, 4		3	3	0	9	0.0	0.0	9.0	0.0
5	5	0	0	3/1	4	1	VII	a	i		VII	VII							M	1	1	1, 5, 2		1	1	0	3	0.0	0.0	3.0	0.0
5	5	1	1	3/1	4	1	i	a	i		i	i							m	1	1	3, 0, 4		3	3	0	4	0.0	0.0	7.0	0.0
6	6	0	0	3/1	4	1	III.IV	a	III		IV	IV							M	1	0	-1, 3, 0		-1	-1	0	12	0.0	0.0	12.0	0.0
7	7	0	0	3/1	4	1	I6	a	III		I6	I		6					M	1	0	4, 1, 0		0	4	0	3	0.0	0.0	3.0	0.0
7	7	1	1	3/1	4	1	IV	a	III		IV	IV							M	1	0	-1, 3, 0		-1	-1	0	4	0.0	0.0	7.0	0.0
8	8	0	0	3/1	4	1	ii	a	III		ii	ii							m	1	0	2, -1, 3		2	2	0	12	0.0	0.0	12.0	0.0
9	9	0	0	3/1	4	1	vi	a	III		vi	vi							m	1	0	3, 0, 4		3	3	0	4	0.0	0.0	4.0	0.0
9	9	1	1	3/1	4	1	ii6	a	III		ii6	ii		6					m	1	0	-1, 3, 2		2	-1	0	4	0.0	0.0	8.0	0.0
10	10	0	0	3/1	4	1	V	a	III		V	V							M	1	0	1, 5, 2		1	1	0	12	0.0	0.0	12.0	0.0
11	11	0	0	3/1	4	1	I	a	III		I	I							M	1	0	0, 4, 1		0	0	0	12	0.0	0.0	12.0	0.0
12	12	0	0	3/1	4	1	vi6	a	III		vi6	vi		6					m	1	0	0, 4, 3		3	0	0	4	0.0	0.0	4.0	0.0
12	12	1	1	3/1	4	1	V\\	a	III		V	V						\\	M	1	0	1, 5, 2		1	1	0	4	0.0	0.0	4.0	0.0
13	13	0	0	3/1	4	1	vi	a	III		vi	vi							m	1	0	3, 0, 4		3	3	0	16	0.0	0.0	16.0	0.0
14	14	1	1	3/1	4	1	iii\\	a	III		iii	iii						\\	m	1	0	4, 1, 5		4	4	0	4	0.0	0.0	4.0	0.0
15	15	0	0	3/1	4	1	IV	a	III		IV	IV							M	1	0	-1, 3, 0		-1	-1	0	6	0.0	0.0	6.0	0.0
16	16	0	0	3/1	4	1	I	a	III		I	I							M	1	0	0, 4, 1		0	0	0	3	0.0	0.0	3.0	0.0
16	16	1	1	3/1	4	1	viio6(2)	a	III		viio6(2)	vii	o	6	2				o	1	0	2, -1, 0		5	2	0	3	0.0	0.0	3.0	0.0
16	16	2	2	3/1	4	1	I6	a	III		I6	I		6					M	1	0	4, 1, 0		0	4	0	3	0.0	0.0	3.0	0.0
17	17	0	0	3/1	4	1	ii	a	III		ii	ii							m	1	0	2, -1, 3		2	2	0	4	0.0	0.0	4.0	0.0
17	17	1	1	3/1	4	1	I6(+4)	a	III		I6(+4)	I		6	+4				M	1	0	4, 1, 0	-1	0	4	0	4	0.0	0.0	4.0	0.0
17	17	2	2	3/1	4	1	ii6	a	III		ii6	ii		6					m	1	0	-1, 3, 2		2	-1	0	4	0.0	0.0	4.0	0.0
18	18	0	0	3/1	4	1	I6	a	III		I6	I		6					M	1	0	4, 1, 0		0	4	0	4	0.0	0.0	4.0	0.0
18	18	1	1	3/1	4	1	ii6	a	III		ii6	ii		6					m	1	0	-1, 3, 2		2	-1	0	4	0.0	0.0	4.0	0.0
18	18	2	2	3/1	4	1	iii6	a	III		iii6	iii		6					m	1	0	1, 5, 4		4	1	0	4	0.0	0.0	4.0	0.0
19	19	0	0	3/1	4	1	ii6	a	III		ii6	ii		6					m	1	0	-1, 3, 2		2	-1	0	4	0.0	0.0	4.0	0.0
19	19	1	1	3/1	4	1	iii6	a	III		iii6	iii		6					m	1	0	1, 5, 4		4	1	0	4	0.0	0.0	4.0	0.0
19	19	2	2	3/1	4	1	IV6	a	III		IV6	IV		6					M	1	0	3, 0, -1		-1	3	0	4	0.0	0.0	4.0	0.0
20	20	0	0	3/1	4	1	V	a	III		V	V							M	1	0	1, 5, 2		1	1	0	4	0.0	0.0	4.0	0.0
20	20	1	1	3/1	4	1	I\\	a	III		I	I						\\	M	1	0	0, 4, 1		0	0	0	4	0.0	0.0	4.0	0.0
21	21	1/4	1/4	4/4	4	1	i.i6	a	i		i6	i		6					m	1	1	0, 4, 3		3	0	0	2	0.0	0.0	0.5	0.0
21	21	1/2	1/2	4/4	4	1	#viio	a	i		#viio	#vii	o						o	1	1	8, 5, 2		8	8	1	13	0.07142857142857142	0.125	4.5	0.02702702702702703
23	23	1/2	1/2	4/4	4	1	#viio6(9)	a	i		#viio6(9)	#vii	o	6	9				o	1	1	5, 2, 8	3	8	5	0	1	0.0	0.0	0.375	0.0
23	23	7/8	7/8	4/4	4	1	#viio6	a	i		#viio6	#vii	o	6					o	1	1	5, 2, 8		8	5	0	1	0.0	0.0	0.125	0.0
24	24	0	0	4/4	4	1	i\\	a	i		i	i						\\	m	1	1	3, 0, 4		3	3	0	6	0.0	0.0	2.25	0.0
25	25	0	0	4/4	4	1	V65	a	i		V65	V		65					Mm7	1	1	8, 5, 2, 4		4	8	4	13	0.23529411764705882	0.5	4.625	0.0975609756097561
27	27	0	0	4/4	4	1	i\\	a	i		i	i						\\	m	1	1	3, 0, 4		3	3	0	7	0.0	0.0	3.0	0.0
28	28	0	0	4/4	4	1	v6	a	i		v6	v		6					m	1	1	1, 5, 4		4	1	1	5	0.16666666666666666	0.375	1.5	0.2
29	29	0	0	4/4	4	1	iv6	a	i		iv6	iv		6					m	1	1	-1, 3, 2		2	-1	4	16	0.2	0.5	5.75	0.08
30	30	1/4	1/4	4/4	4	1	iv6(97)	a	i		iv6(97)	iv		6	97				m	1	1	-1, 3, 0	4	2	-1	2	4	0.3333333333333333	0.25	1.25	0.16666666666666666
31	31	0	0	4/4	4	1	iv6	a	i		iv6	iv		6					m	1	1	-1, 3, 2		2	-1	0	14	0.0	0.0	3.75	0.0
32	32	0	0	4/4	4	1	V(64)	a	i		V(64)	V			64				M	1	1	4, 3, 0		4	4	2	6	0.25	0.125	3.375	0.03571428571428571
32	32	3/4	3/4	4/4	4	1	V	a	i		V	V							M	1	1	4, 8, 5		4	4	0	2	0.0	0.0	0.5	0.0
33	33	0	0	4/4	4	1	V\\	a	i		V	V						\\	M	1	1	4, 8, 5		4	4	0	6	0.0	0.0	2.5	0.0
34	34	0	0	3/1	4	1	III.IV	a	III		IV	IV							M	1	0	-1, 3, 0		-1	-1	0	2	0.0	0.0	2.0	0.0
34	34	1	1	3/1	4	1	ii	a	III		ii	ii							m	1	0	2, -1, 3		2	2	0	2	0.0	0.0	1.0	0.0
34	34	3/2	3/2	3/1	4	1	V	a	III		V	V							M	1	0	1, 5, 2		1	1	0	2	0.0	0.0	1.5	0.0
34	34	2	2	3/1	4	1	I6	a	III		I6	I		6					M	1	0	4, 1, 0		0	4	0	3	0.0	0.0	2.5	0.0
35	35	0	0	3/1	4	1	IV	a	III		IV	IV							M	1	0	-1, 3, 0		-1	-1	0	3	0.0	0.0	3.0	0.0
35	35	1	1	3/1	4	1	ii	a	III		ii	ii							m	1	0	2, -1, 3		2	2	0	3	0.0	0.0	1.5	0.0
35	35	3/2	3/2	3/1	4	1	V	a	III		V	V							M	1	0	1, 5, 2		1	1	0	4	0.0	0.0	4.0	0.0
35	35	5/2	5/2	3/1	4	1	iii	a	III		iii	iii							m	1	0	4, 1, 5		4	4	0	3	0.0	0.0	1.5	0.0
36	36	0	0	3/1	4	1	vi	a	III		vi	vi							m	1	0	3, 0, 4		3	3	0	5	0.0	0.0	4.0	0.0
36	36	1	1	3/1	4	1	ii6	a	III		ii6	ii		6					m	1	0	-1, 3, 2		2	-1	0	4	0.0	0.0	2.5	0.0
36	36	3/2	3/2	3/1	4	1	ii	a	III		ii	ii							m	1	0	2, -1, 3		2	2	0	3	0.0	0.0	3.0	0.0
36	36	2	2	3/1	4	1	viio6	a	III		viio6	vii	o	6					o	1	0	2, -1, 5		5	2	0	1	0.0	0.0	1.0	0.0
36	36	5/2	5/2	3/1	4	1	V	a	III		V	V							M	1	0	1, 5, 2		1	1	0	3	0.0	0.0	1.5	0.0
37	37	0	0	3/1	4	1	I	a	III		I	I							M	1	0	0, 4, 1		0	0	0	6	0.0	0.0	4.0	0.0
37	37	1	1	3/1	4	1	ii	a	III		ii	ii							m	1	0	2, -1, 3		2	2	0	4	0.0	0.0	3.5	0.0
37	37	2	2	3/1	4	1	V6	a	III		V6	V		6					M	1	0	5, 2, 1		1	5	0	3	0.0	0.0	2.5	0.0
38	38	0	0	3/1	4	1	I	a	III		I	I							M	1	0	0, 4, 1		0	0	0	3	0.0	0.0	3.0	0.0
38	38	1	1	3/1	4	1	vi	a	III		vi	vi							m	1	0	3, 0, 4		3	3	0	3	0.0	0.0	1.5	0.0
38	38	3/2	3/2	3/1	4	1	VII.V	a	VII		V	V							M	1	0	2, 6, 3		2	2	0	4	0.0	0.0	4.0	0.0
38	38	5/2	5/2	3/1	4	1	iii	a	VII		iii	iii							m	1	0	5, 2, 6		5	5	0	3	0.0	0.0	1.5	0.0
39	39	0	0	3/1	4	1	vi	a	VII		vi	vi							m	1	0	4, 1, 5		4	4	0	5	0.0	0.0	4.0	0.0
39	39	1	1	3/1	4	1	IV	a	VII		IV	IV							M	1	0	0, 4, 1		0	0	0	4	0.0	0.0	2.5	0.0
39	39	3/2	3/2	3/1	4	1	ii	a	VII		ii	ii							m	1	0	3, 0, 4		3	3	0	3	0.0	0.0	3.0	0.0
39	39	5/2	5/2	3/1	4	1	V	a	VII		V	V							M	1	0	2, 6, 3		2	2	0	3	0.0	0.0	1.5	0.0
40	40	0	0	4/4	4	1	I\\	a	VII		I	I						\\	M	1	0	1, 5, 2		1	1	0	6	0.0	0.0	3.5	0.0
41	41	0	0	4/4	4	1	III.V(6)	a	III		V(6)	V			6				M	1	0	1, 5, 4		1	1	0	4	0.0	0.0	1.5	0.0
41	41	1/4	1/4	4/4	4	1	V(64)	a	III		V(64)	V			64				M	1	0	1, 0, 4		1	1	0	2	0.0	0.0	0.75	0.0
41	41	1/2	1/2	4/4	4	1	V(4)	a	III		V(4)	V			4				M	1	0	1, 0, 2		1	1	0	3	0.0	0.0	1.375	0.0
41	41	3/4	3/4	4/4	4	1	V	a	III		V	V							M	1	0	1, 5, 2		1	1	0	2	0.0	0.0	0.375	0.0
42	42	0	0	4/4	4	1	I\\	a	III		I	I						\\	M	1	0	0, 4, 1		0	0	0	7	0.0	0.0	5.125	0.0
43	43	1/2	1/2	4/4	4	1	i.iv6(2)	a	i		iv6(2)	iv		6	2				m	1	1	-1, 3, 4		2	-1	0	1	0.0	0.0	0.5	0.0
43	43	3/4	3/4	4/4	4	1	iv6	a	i		iv6	iv		6					m	1	1	-1, 3, 2		2	-1	0	1	0.0	0.0	0.25	0.0
44	44	0	0	4/4	4	1	V	a	i		V	V							M	1	1	4, 8, 5		4	4	0	3	0.0	0.0	0.875	0.0
44	44	1/2	1/2	4/4	4	1	i	a	i		i	i							m	1	1	3, 0, 4		3	3	1	8	0.1111111111111111	0.0625	2.5625	0.023809523809523808
45	45	1/2	1/2	4/4	4	1	V(4)	a	i		V(4)	V			4				M	1	1	4, 3, 5		4	4	0	1	0.0	0.0	0.25	0.0
45	45	3/4	3/4	4/4	4	1	V	a	i		V	V							M	1	1	4, 8, 5		4	4	0	3	0.0	0.0	0.75	0.0
46	46	0	0	4/4	4	1	I6	a	i		I6	I		6					M	1	1	7, 4, 3		3	7	1	7	0.125	0.0625	2.6875	0.022727272727272728
47	47	0	0	4/4	4	1	IV	a	i		IV	IV							M	1	1	2, 6, 3		2	2	1	5	0.16666666666666666	0.0625	2.1875	0.027777777777777776
48	48	0	0	4/4	4	1	VII6	a	i		VII6	VII		6					M	1	1	5, 2, 1		1	5	1	6	0.14285714285714285	0.0625	2.4375	0.025
49	49	0	0	4/4	4	1	V	a	i		V	V							M	1	1	4, 8, 5		4	4	2	6	0.25	0.125	3.375	0.03571428571428571
49	49	3/4	3/4	4/4	4	1	V(4)	a	i		V(4)	V			4				M	1	1	4, 3, 5		4	4	0	8	0.0	0.0	4.0	0.0
50	50	3/4	3/4	4/4	4	1	V	a	i		V	V							M	1	1	4, 8, 5		4	4	0	2	0.0	0.0	0.5	0.0
51	51	0	0	4/4	4	1	i\\	a	i		i	i						\\	m	1	1	3, 0, 4		3	3	2	39	0.04878048780487805	0.125	13.375	0.009259259259259259
56	56	7/8	7/8	4/4	4	1	V6(4)	a	i		V6(4)	V		6	4				M	1	1	3, 5, 4		4	3	0	1	0.0	0.0	0.125	0.0
56	56	15/16	15/16	4/4	4	1	V6	a	i		V6	V		6					M	1	1	8, 5, 4		4	8	0	2	0.0	0.0	0.125	0.0
57	57	0	0	4/4	4	1	i	a	i		i	i							m	1	1	3, 0, 4		3	3	0	23	0.0	0.0	4.5	0.0
58	58	1/2	1/2	4/4	4	1	V6(4)	a	i		V6(4)	V		6	4				M	1	1	3, 5, 4		4	3	0	4	0.0	0.0	0.9375	0.0
58	58	7/8	7/8	4/4	4	1	V6	a	i		V6	V		6					M	1	1	8, 5, 4		4	8	0	2	0.0	0.0	0.1875	0.0
59	59	0	0	4/4	4	1	i	a	i		i	i							m	1	1	3, 0, 4		3	3	0	12	0.0	0.0	3.625	0.0
60	60	1/4	1/4	4/4	4	1	iv6(2)	a	i		iv6(2)	iv		6	2				m	1	1	-1, 3, 4		2	-1	0	5	0.0	0.0	1.25	0.0
60	60	3/4	3/4	4/4	4	1	iv6	a	i		iv6	iv		6					m	1	1	-1, 3, 2		2	-1	2	13	0.13333333333333333	0.1875	2.8125	0.0625
61	61	5/8	5/8	4/4	4	1	iv6(2)	a	i		iv6(2)	iv		6	2				m	1	1	-1, 3, 4		2	-1	0	16	0.0	0.0	2.875	0.0
62	62	1/4	1/4	4/4	4	1	iv6	a	i		iv6	iv		6					m	1	1	-1, 3, 2		2	-1	1	2	0.3333333333333333	0.125	0.625	0.16666666666666666
62	62	1/2	1/2	4/4	4	1	V(4)	a	i		V(4)	V			4				M	1	1	4, 3, 5		4	4	0	7	0.0	0.0	1.75	0.0
62	62	7/8	7/8	4/4	4	1	V	a	i		V	V							M	1	1	4, 8, 5		4	4	0	1	0.0	0.0	0.125	0.0
63	63	0	0	4/4	4	1	i	a	i		i	i							m	1	1	3, 0, 4		3	3	0	5	0.0	0.0	0.625	0.0
63	63	1/4	1/4	4/4	4	1	i\\	a	i		i	i						\\	m	1	1	3, 0, 4		3	3	0	7	0.0	0.0	1.75	0.0
