mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	4/4	5	1	g.i					g	i		i	i							m	1	1	1, -2, 2		1	1	0	10	0.0	0.0	6.25	0.0
2	2	1/4	1/4	4/4	5	1	V					g	i		V	V							M	1	1	2, 6, 3		2	2	0	10	0.0	0.0	1.25	0.0
2	2	1/2	1/2	4/4	5	1	i					g	i		i	i							m	1	1	1, -2, 2		1	1	0	5	0.0	0.0	2.5	0.0
3	3	0	0	4/4	5	1	V\\					g	i		V	V						\\	M	1	1	2, 6, 3		2	2	0	5	0.0	0.0	2.5	0.0
3	3	3/4	3/4	4/4	5	1	V					g	i		V	V							M	1	1	2, 6, 3		2	2	0	20	0.0	0.0	5.0	0.0
4	4	3/4	3/4	4/4	5	1	i					g	i		i	i							m	1	1	1, -2, 2		1	1	0	5	0.0	0.0	1.25	0.0
5	5	0	0	4/4	5	1	VII					g	i		VII	VII							M	1	1	-1, 3, 0		-1	-1	0	30	0.0	0.0	8.75	0.0
6	6	3/4	3/4	4/4	5	1	v6					g	i		v6	v		6					m	1	1	-1, 3, 2		2	-1	0	5	0.0	0.0	1.25	0.0
7	7	0	0	4/4	5	1	i					g	i		i	i							m	1	1	1, -2, 2		1	1	0	20	0.0	0.0	5.0	0.0
8	8	0	0	4/4	5	1	V\\					g	i		V	V						\\	M	1	1	2, 6, 3		2	2	0	10	0.0	0.0	5.0	0.0
9	9	0	0	4/4	5	1	III.I					g	III		I	I							M	1	0	-2, 2, -1		-2	-2	0	5	0.0	0.0	5.0	0.0
10	10	0	0	4/4	5	1	ii6					g	III		ii6	ii		6					m	1	0	-3, 1, 0		0	-3	0	5	0.0	0.0	1.25	0.0
10	10	1/4	1/4	4/4	5	1	IV					g	III		IV	IV							M	1	0	-3, 1, -2		-3	-3	0	5	0.0	0.0	1.25	0.0
10	10	1/2	1/2	4/4	5	1	V					g	III		V	V							M	1	0	-1, 3, 0		-1	-1	0	5	0.0	0.0	2.5	0.0
11	11	0	0	4/4	5	1	I\\					g	III		I	I						\\	M	1	0	-2, 2, -1		-2	-2	1	5	0.16666666666666666	0.25	4.0	0.058823529411764705
11	11	1/2	1/2	4/4	5	1	I					g	III		I	I							M	1	0	-2, 2, -1		-2	-2	7	9	0.4375	1.75	4.0	0.30434782608695654
13	13	0	0	4/4	5	1	vi6					g	III		vi6	vi		6					m	1	0	-2, 2, 1		1	-2	2	5	0.2857142857142857	0.5	3.5	0.125
13	13	1/2	1/2	4/4	5	1	vi					g	III		vi	vi							m	1	0	1, -2, 2		1	1	1	2	0.3333333333333333	0.25	0.75	0.25
14	14	0	0	4/4	5	1	IV					g	III		IV	IV							M	1	0	-3, 1, -2		-3	-3	3	5	0.375	0.1875	1.8125	0.09375
14	14	1/2	1/2	4/4	5	1	I6					g	III		I6	I		6					M	1	0	2, -1, -2		-2	2	0	5	0.0	0.0	2.5	0.0
15	15	0	0	4/4	5	1	V(4)					g	III		V(4)	V			4				M	1	0	-1, -2, 0		-1	-1	0	5	0.0	0.0	4.5	0.0
15	15	1/2	1/2	4/4	5	1	V					g	III		V	V							M	1	0	-1, 3, 0		-1	-1	0	1	0.0	0.0	0.5	0.0
16	16	0	0	4/4	5	1	I\\					g	III		I	I						\\	M	1	0	-2, 2, -1		-2	-2	0	5	0.0	0.0	5.0	0.0
17	17	0	0	4/4	5	1	i.III					g	i		III	III							M	1	1	-2, 2, -1		-2	-2	0	6	0.0	0.0	1.5	0.0
17	17	1/2	1/2	4/4	5	1	ii					g	i		ii	ii							m	1	1	3, 0, 4		3	3	0	6	0.0	0.0	1.5	0.0
18	18	0	0	4/4	5	1	i					g	i		i	i							m	1	1	1, -2, 2		1	1	2	7	0.2222222222222222	0.25	2.75	0.08333333333333333
19	19	0	0	4/4	5	1	VII					g	i		VII	VII							M	1	1	-1, 3, 0		-1	-1	0	15	0.0	0.0	4.5	0.0
20	20	1/2	1/2	4/4	5	1	VI					g	i		VI	VI							M	1	1	-3, 1, -2		-3	-3	0	6	0.0	0.0	1.5	0.0
21	21	0	0	4/4	5	1	v					g	i		v	v							m	1	1	2, -1, 3		2	2	0	6	0.0	0.0	1.5	0.0
21	21	1/2	1/2	4/4	5	1	IV					g	i		IV	IV							M	1	1	0, 4, 1		0	0	0	6	0.0	0.0	1.5	0.0
22	22	0	0	4/4	5	1	III					g	i		III	III							M	1	1	-2, 2, -1		-2	-2	0	15	0.0	0.0	4.5	0.0
23	23	1/2	1/2	4/4	5	1	ii					g	i		ii	ii							m	1	1	3, 0, 4		3	3	0	3	0.0	0.0	0.75	0.0
23	23	3/4	3/4	4/4	5	1	#viio6	-2	-5	/		g	i		#viio6	#vii	o	6					o	1	1	3, 0, 6		6	3	0	3	0.0	0.0	0.75	0.0
24	24	0	0	4/4	5	1	i					g	i		i	i							m	1	1	1, -2, 2		1	1	4	8	0.3333333333333333	1.0	2.0	0.3333333333333333
25	25	0	0	4/4	5	1	V					g	i		V	V							M	1	1	2, 6, 3		2	2	0	8	0.0	0.0	3.0	0.0
26	26	0	0	4/4	5	1	I6					g	i		I6	I		6					M	1	1	5, 2, 1		1	5	0	7	0.0	0.0	3.0	0.0
27	27	0	0	4/4	5	1	IV(9)					g	i		IV(9)	IV			9				M	1	1	0, 4, 1	2	0	0	0	3	0.0	0.0	0.75	0.0
27	27	1/4	1/4	4/4	5	1	ii65					g	i		ii65	ii		65					mm7	1	1	0, 4, 1, 3		3	0	0	4	0.0	0.0	0.75	0.0
27	27	1/2	1/2	4/4	5	1	V					g	i		V	V							M	1	1	2, 6, 3		2	2	0	3	0.0	0.0	1.5	0.0
28	28	0	0	4/4	5	1	i\\					g	i		i	i						\\	m	1	1	1, -2, 2		1	1	0	3	0.0	0.0	1.5	0.0
28	28	3/4	3/4	4/4	5	1	VII.ii					g	VII		ii	ii							m	1	0	1, -2, 2		1	1	0	10	0.0	0.0	2.5	0.0
29	29	1/4	1/4	4/4	5	1	I					g	VII		I	I							M	1	0	-1, 3, 0		-1	-1	0	5	0.0	0.0	1.25	0.0
29	29	1/2	1/2	4/4	5	1	IV					g	VII		IV	IV							M	1	0	-2, 2, -1		-2	-2	0	25	0.0	0.0	6.25	0.0
30	30	3/4	3/4	4/4	5	1	iii					g	VII		iii	iii							m	1	0	3, 0, 4		3	3	0	5	0.0	0.0	1.25	0.0
31	31	0	0	4/4	5	1	vi					g	VII		vi	vi							m	1	0	2, -1, 3		2	2	0	30	0.0	0.0	8.75	0.0
32	32	3/4	3/4	4/4	5	1	vi7					g	VII		vi7	vi		7					mm7	1	0	2, -1, 3, 0		2	2	0	5	0.0	0.0	0.75	0.0
32	32	7/8	7/8	4/4	5	1	V					g	VII		V	V							M	1	0	0, 4, 1		0	0	0	4	0.0	0.0	0.5	0.0
33	33	0	0	4/4	5	1	I\\					g	VII		I	I						\\	M	1	0	-1, 3, 0		-1	-1	0	10	0.0	0.0	5.0	0.0
34	34	1/4	1/4	4/4	5	1	v.iv					g	v		iv	iv							m	1	1	1, -2, 2		1	1	0	8	0.0	0.0	2.0	0.0
34	34	3/4	3/4	4/4	5	1	III					g	v		III	III							M	1	1	-1, 3, 0		-1	-1	0	4	0.0	0.0	1.0	0.0
35	35	0	0	4/4	5	1	VI					g	v		VI	VI							M	1	1	-2, 2, -1		-2	-2	0	24	0.0	0.0	5.5625	0.0
36	36	3/8	3/8	4/4	5	1	v					g	v		v	v							m	1	1	3, 0, 4		3	3	0	4	0.0	0.0	0.4375	0.0
36	36	1/2	1/2	4/4	5	1	i					g	v		i	i							m	1	1	2, -1, 3		2	2	0	20	0.0	0.0	6.0	0.0
38	38	0	0	4/4	5	1	iio6					g	v		iio6	ii	o	6					o	1	1	1, -2, 4		4	1	0	4	0.0	0.0	1.125	0.0
38	38	1/4	1/4	4/4	5	1	i(4)					g	v		i(4)	i			4				m	1	1	2, 1, 3		2	2	0	3	0.0	0.0	0.75	0.0
38	38	3/8	3/8	4/4	5	1	i					g	v		i	i							m	1	1	2, -1, 3		2	2	0	1	0.0	0.0	0.125	0.0
38	38	1/2	1/2	4/4	5	1	V					g	v		V	V							M	1	1	3, 7, 4		3	3	0	4	0.0	0.0	2.0	0.0
39	39	0	0	4/4	5	1	i\\					g	v		i	i						\\	m	1	1	2, -1, 3		2	2	0	4	0.0	0.0	4.0	0.0
40	40	1/4	1/4	4/4	5	1	i.V					g	i		V	V							M	1	1	2, 6, 3		2	2	0	6	0.0	0.0	0.75	0.0
40	40	1/2	1/2	4/4	5	1	i					g	i		i	i							m	1	1	1, -2, 2		1	1	1	11	0.08333333333333333	0.25	4.25	0.05555555555555555
42	42	0	0	4/4	5	1	V\\					g	i		V	V						\\	M	1	1	2, 6, 3		2	2	0	6	0.0	0.0	3.0	0.0
42	42	3/4	3/4	4/4	5	1	V					g	i		V	V							M	1	1	2, 6, 3		2	2	0	4	0.0	0.0	0.5	0.0
43	43	0	0	4/4	5	1	i6					g	i		i6	i		6					m	1	1	-2, 2, 1		1	-2	0	2	0.0	0.0	1.75	0.0
43	43	1/4	1/4	4/4	5	1	i					g	i		i	i							m	1	1	1, -2, 2		1	1	0	4	0.0	0.0	1.0	0.0
43	43	3/4	3/4	4/4	5	1	v6					g	i		v6	v		6					m	1	1	-1, 3, 2		2	-1	0	3	0.0	0.0	0.75	0.0
44	44	0	0	4/4	5	1	VIM7					g	i		VIM7	VI	M	7					MM7	1	1	-3, 1, -2, 2		-3	-3	0	4	0.0	0.0	1.375	0.0
44	44	1/4	1/4	4/4	5	1	VI					g	i		VI	VI							M	1	1	-3, 1, -2		-3	-3	0	4	0.0	0.0	0.625	0.0
44	44	1/2	1/2	4/4	5	1	V\\					g	i		V	V						\\	M	1	1	2, 6, 3		2	2	0	8	0.0	0.0	3.75	0.0
45	45	1/4	1/4	4/4	5	1	V					g	i		V	V							M	1	1	2, 6, 3		2	2	0	2	0.0	0.0	0.75	0.0
45	45	3/4	3/4	4/4	5	1	i					g	i		i	i							m	1	1	1, -2, 2		1	1	0	7	0.0	0.0	1.75	0.0
46	46	1/4	1/4	4/4	5	1	ii				#viio6	g	i		ii	ii							m	1	1	3, 0, 4		3	3	0	4	0.0	0.0	1.0	0.0
46	46	1/2	1/2	4/4	5	1	i6					g	i		i6	i		6					m	1	1	-2, 2, 1		1	-2	0	4	0.0	0.0	1.125	0.0
46	46	3/4	3/4	4/4	5	1	i					g	i		i	i							m	1	1	1, -2, 2		1	1	0	4	0.0	0.0	0.875	0.0
47	47	0	0	4/4	5	1	V\\					g	i		V	V						\\	M	1	1	2, 6, 3		2	2	0	8	0.0	0.0	4.0	0.0
48	48	1/4	1/4	4/4	5	1	v.III					g	v		III	III							M	1	1	-1, 3, 0		-1	-1	0	6	0.0	0.0	1.5	0.0
48	48	3/4	3/4	4/4	5	1	iv					g	v		iv	iv							m	1	1	1, -2, 2		1	1	0	3	0.0	0.0	0.75	0.0
49	49	0	0	4/4	5	1	III6					g	v		III6	III		6					M	1	1	3, 0, -1		-1	3	0	3	0.0	0.0	0.75	0.0
49	49	1/4	1/4	4/4	5	1	vii%7/VII					g	v		vii%7/VII	vii	%	7		VII			%7	1	1	5, 2, -1, 3		5	5	0	3	0.0	0.0	0.75	0.0
49	49	1/2	1/2	4/4	5	1	VII					g	v		VII	VII							M	1	1	0, 4, 1		0	0	0	12	0.0	0.0	2.625	0.0
50	50	3/8	3/8	4/4	5	1	v6					g	v		v6	v		6					m	1	1	0, 4, 3		3	0	0	3	0.0	0.0	0.375	0.0
50	50	1/2	1/2	4/4	5	1	i					g	v		i	i							m	1	1	2, -1, 3		2	2	0	6	0.0	0.0	1.5	0.0
51	51	0	0	4/4	5	1	IV					g	v		IV	IV							M	1	1	1, 5, 2		1	1	0	9	0.0	0.0	2.25	0.0
51	51	3/4	3/4	4/4	5	1	ii6					g	v		ii6	ii		6					m	1	1	1, 5, 4		4	1	0	3	0.0	0.0	0.75	0.0
52	52	0	0	4/4	5	1	V					g	v		V	V							M	1	1	3, 7, 4		3	3	0	3	0.0	0.0	1.5	0.0
52	52	1/2	1/2	4/4	5	1	i\\					g	v		i	i						\\	m	1	1	2, -1, 3		2	2	0	3	0.0	0.0	1.5	0.0
53	53	1/4	1/4	4/4	5	1	i.III					g	i		III	III							M	1	1	-2, 2, -1		-2	-2	0	10	0.0	0.0	2.5	0.0
53	53	3/4	3/4	4/4	5	1	IV					g	i		IV	IV							M	1	1	0, 4, 1		0	0	0	5	0.0	0.0	1.25	0.0
54	54	0	0	4/4	5	1	III6					g	i		III6	III		6					M	1	1	2, -1, -2		-2	2	0	5	0.0	0.0	1.25	0.0
54	54	1/4	1/4	4/4	5	1	IV6					g	i		IV6	IV		6					M	1	1	4, 1, 0		0	4	0	5	0.0	0.0	1.25	0.0
54	54	1/2	1/2	4/4	5	1	VII					g	i		VII	VII							M	1	1	-1, 3, 0		-1	-1	0	20	0.0	0.0	4.375	0.0
55	55	3/8	3/8	4/4	5	1	v65					g	i		v65	v		65					mm7	1	1	-1, 3, 0, 2		2	-1	0	5	0.0	0.0	0.625	0.0
55	55	1/2	1/2	4/4	5	1	i					g	i		i	i							m	1	1	1, -2, 2		1	1	0	10	0.0	0.0	2.5	0.0
56	56	0	0	4/4	5	1	IV					g	i		IV	IV							M	1	1	0, 4, 1		0	0	0	15	0.0	0.0	3.75	0.0
56	56	3/4	3/4	4/4	5	1	ii6					g	i		ii6	ii		6					m	1	1	0, 4, 3		3	0	0	5	0.0	0.0	1.25	0.0
57	57	0	0	4/4	5	1	V					g	i		V	V							M	1	1	2, 6, 3		2	2	0	5	0.0	0.0	4.25	0.0
57	57	1/4	1/4	4/4	5	1	V(4)					g	i		V(4)	V			4				M	1	1	2, 1, 3		2	2	0	1	0.0	0.0	0.5	0.0
57	57	3/4	3/4	4/4	5	1	V					g	i		V	V							M	1	1	2, 6, 3		2	2	0	1	0.0	0.0	0.25	0.0
58	58	0	0	4/4	5	1	I\\					g	i		I	I						\\	M	1	1	1, 5, 2		1	1	0	5	0.0	0.0	5.0	0.0
