mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	4/4	5	1	d.i		d	i		i	i							m	1	1	2, -1, 3		2	2	1	4	0.2	0.125	2.375	0.05
2	2	1/2	1/2	4/4	5	1	#viio(2)		d	i		#viio(2)	#vii	o		2				o	1	1	2, 4, 1		7	2	0	2	0.0	0.0	0.5	0.0
3	3	0	0	4/4	5	1	#viio		d	i		#viio	#vii	o						o	1	1	7, 4, 1		7	7	1	3	0.25	0.125	0.375	0.25
3	3	1/4	1/4	4/4	5	1	V		d	i		V	V							M	1	1	3, 7, 4		3	3	1	2	0.3333333333333333	0.125	0.625	0.16666666666666666
3	3	1/2	1/2	4/4	5	1	#viio6		d	i		#viio6	#vii	o	6					o	1	1	4, 1, 7		7	4	1	1	0.5	0.125	0.125	0.5
3	3	3/4	3/4	4/4	5	1	#viio64		d	i		#viio64	#vii	o	64					o	1	1	1, 7, 4		7	1	1	2	0.3333333333333333	0.125	0.375	0.25
4	4	0	0	4/4	5	1	I		d	i		I	I							M	1	1	2, 6, 3		2	2	2	10	0.16666666666666666	0.25	4.75	0.05
5	5	0	0	4/4	5	1	ii7		d	i		ii7	ii		7					mm7	1	1	4, 1, 5, 2		4	4	0	7	0.0	0.0	2.0	0.0
5	5	1/2	1/2	4/4	5	1	ii		d	i		ii	ii							m	1	1	4, 1, 5		4	4	4	17	0.19047619047619047	0.5	3.5	0.125
6	6	1/2	1/2	4/4	5	1	I		d	i		I	I							M	1	1	2, 6, 3		2	2	2	14	0.125	0.25	6.5	0.037037037037037035
8	8	0	0	4/4	5	1	vi7		d	i		vi7	vi		7					mm7	1	1	-2, -5, -1, -4		-2	-2	4	0	1.0	1.625	0.0	1.0
8	8	1/4	1/4	4/4	5	1	vi%7		d	i		vi%7	vi	%	7					%7	1	1	-2, -5, -8, -4		-2	-2	5	0	1.0	0.625	0.0	1.0
8	8	1/2	1/2	4/4	5	1	V(2)		d	i		V(2)	V			2				M	1	1	-2, 7, 4		3	-2	1	2	0.3333333333333333	0.25	0.625	0.2857142857142857
8	8	3/4	3/4	4/4	5	1	ii64		d	i		ii64	ii		64					m	1	1	5, 4, 1		4	5	0	3	0.0	0.0	0.75	0.0
