mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	4/4	5	1	g.i					g	i		i	i							m	1	1	1, -2, 2		1	1	0	1	0.0	0.0	0.5	0.0
1	1	1/2	1/2	4/4	5	1	v					g	i		v	v							m	1	1	2, -1, 3		2	2	1	5	0.16666666666666666	0.25	1.25	0.16666666666666666
2	2	1/2	1/2	4/4	5	1	#vio6					g	i		#vio6	#vi	o	6					o	1	1	1, -2, 4		4	1	0	2	0.0	0.0	0.625	0.0
2	2	3/4	3/4	4/4	5	1	ii					g	i		ii	ii							m	1	1	3, 0, 4		3	3	0	2	0.0	0.0	0.375	0.0
3	3	0	0	4/4	5	1	i6					g	i		i6	i		6					m	1	1	-2, 2, 1		1	-2	0	5	0.0	0.0	1.0	0.0
3	3	1/2	1/2	4/4	5	1	#viio6(2)					g	i		#viio6(2)	#vii	o	6	2				o	1	1	3, 0, 1		6	3	0	2	0.0	0.0	0.625	0.0
3	3	3/4	3/4	4/4	5	1	#viio6					g	i		#viio6	#vii	o	6					o	1	1	3, 0, 6		6	3	0	2	0.0	0.0	0.375	0.0
4	4	0	0	4/4	5	1	i					g	i		i	i							m	1	1	1, -2, 2		1	1	0	5	0.0	0.0	1.5	0.0
4	4	1/2	1/2	4/4	5	1	v.i					g	v		i	i							m	1	1	2, -1, 3		2	2	0	3	0.0	0.0	0.75	0.0
4	4	3/4	3/4	4/4	5	1	#viio6	-0.8	-5	/		g	v		#viio6	#vii	o	6					o	1	1	4, 1, 7		7	4	0	3	0.0	0.0	0.75	0.0
5	5	0	0	4/4	5	1	i(9)					g	v		i(9)	i			9				m	1	1	2, -1, 3	4	2	2	0	5	0.0	0.0	1.25	0.0
5	5	1/4	1/4	4/4	5	1	i					g	v		i	i							m	1	1	2, -1, 3		2	2	0	4	0.0	0.0	1.0	0.0
5	5	1/2	1/2	4/4	5	1	iio65					g	v		iio65	ii	o	65					o7	1	1	1, -2, -5, 4		4	1	0	3	0.0	0.0	0.875	0.0
5	5	3/4	3/4	4/4	5	1	V					g	v		V	V							M	1	1	3, 7, 4		3	3	0	3	0.0	0.0	0.625	0.0
5	5	7/8	7/8	4/4	5	1	V7					g	v		V7	V		7					Mm7	1	1	3, 7, 4, 1		3	3	0	2	0.0	0.0	0.25	0.0
6	6	0	0	4/4	5	1	VI					g	v		VI	VI							M	1	1	-2, 2, -1		-2	-2	0	4	0.0	0.0	1.25	0.0
6	6	1/4	1/4	4/4	5	1	i.i6					g	i		i6	i		6					m	1	1	-2, 2, 1		1	-2	0	4	0.0	0.0	0.75	0.0
6	6	1/2	1/2	4/4	5	1	#viio6(2)					g	i		#viio6(2)	#vii	o	6	2				o	1	1	3, 0, 1		6	3	0	4	0.0	0.0	1.5	0.0
6	6	3/4	3/4	4/4	5	1	#viio6					g	i		#viio6	#vii	o	6					o	1	1	3, 0, 6		6	3	0	3	0.0	0.0	0.5	0.0
7	7	0	0	4/4	5	1	i					g	i		i	i							m	1	1	1, -2, 2		1	1	0	7	0.0	0.0	2.5	0.0
7	7	1/2	1/2	4/4	5	1	v.i					g	v		i	i							m	1	1	2, -1, 3		2	2	0	4	0.0	0.0	1.25	0.0
7	7	3/4	3/4	4/4	5	1	V6					g	v		V6	V		6					M	1	1	7, 4, 3		3	7	0	3	0.0	0.0	0.75	0.0
8	8	0	0	4/4	5	1	i(9)					g	v		i(9)	i			9				m	1	1	2, -1, 3	4	2	2	0	5	0.0	0.0	2.0	0.0
8	8	1/4	1/4	4/4	5	1	i					g	v		i	i							m	1	1	2, -1, 3		2	2	0	3	0.0	0.0	0.75	0.0
8	8	1/2	1/2	4/4	5	1	V(4)					g	v		V(4)	V			4				M	1	1	3, 2, 4		3	3	0	2	0.0	0.0	0.875	0.0
8	8	3/4	3/4	4/4	5	1	V					g	v		V	V							M	1	1	3, 7, 4		3	3	0	3	0.0	0.0	0.625	0.0
9	9	0	0	4/4	5	1	iv6(2)					g	v		iv6(2)	iv		6	2				m	1	1	-2, 2, 3		1	-2	0	4	0.0	0.0	1.375	0.0
9	9	1/4	1/4	4/4	5	1	iv6					g	v		iv6	iv		6					m	1	1	-2, 2, 1		1	-2	0	3	0.0	0.0	0.625	0.0
9	9	1/2	1/2	4/4	5	1	V(4)					g	v		V(4)	V			4				M	1	1	3, 2, 4		3	3	0	3	0.0	0.0	1.0	0.0
9	9	3/4	3/4	4/4	5	1	V					g	v		V	V							M	1	1	3, 7, 4		3	3	0	4	0.0	0.0	1.0	0.0
10	10	0	0	4/4	5	1	i					g	v		i	i							m	1	1	2, -1, 3		2	2	0	9	0.0	0.0	2.5	0.0
10	10	1/2	1/2	4/4	5	1	III.vi					g	III		vi	vi							m	1	0	1, -2, 2		1	1	0	8	0.0	0.0	2.25	0.0
11	11	0	0	4/4	5	1	II					g	III		II	II							M	1	0	0, 4, 1		0	0	0	7	0.0	0.0	2.5	0.0
11	11	1/2	1/2	4/4	5	1	V					g	III		V	V							M	1	0	-1, 3, 0		-1	-1	0	6	0.0	0.0	2.0	0.0
12	12	0	0	4/4	5	1	iii					g	III		iii	iii							m	1	0	2, -1, 3		2	2	0	9	0.0	0.0	2.75	0.0
12	12	1/2	1/2	4/4	5	1	VI					g	III		VI	VI							M	1	0	1, 5, 2		1	1	0	8	0.0	0.0	2.25	0.0
13	13	0	0	4/4	5	1	II					g	III		II	II							M	1	0	0, 4, 1		0	0	1	8	0.1111111111111111	0.125	2.375	0.05
13	13	1/2	1/2	4/4	5	1	V					g	III		V	V							M	1	0	-1, 3, 0		-1	-1	0	6	0.0	0.0	2.5	0.0
14	14	0	0	4/4	5	1	I6					g	III		I6	I		6					M	1	0	2, -1, -2		-2	2	0	5	0.0	0.0	1.25	0.0
14	14	1/4	1/4	4/4	5	1	I					g	III		I	I							M	1	0	-2, 2, -1		-2	-2	0	5	0.0	0.0	1.5	0.0
14	14	1/2	1/2	4/4	5	1	V(4)					g	III		V(4)	V			4				M	1	0	-1, -2, 0		-1	-1	0	4	0.0	0.0	1.75	0.0
14	14	3/4	3/4	4/4	5	1	V					g	III		V	V							M	1	0	-1, 3, 0		-1	-1	0	2	0.0	0.0	0.5	0.0
15	15	0	0	4/4	5	1	I\\					g	III		I	I						\\	M	1	0	-2, 2, -1		-2	-2	0	7	0.0	0.0	3.25	0.0
15	15	1/2	1/2	4/4	5	1	IV					g	III		IV	IV							M	1	0	-3, 1, -2		-3	-3	0	4	0.0	0.0	1.75	0.0
16	16	0	0	4/4	5	1	ii					g	III		ii	ii							m	1	0	0, -3, 1		0	0	0	6	0.0	0.0	2.75	0.0
16	16	1/2	1/2	4/4	5	1	V					g	III		V	V							M	1	0	-1, 3, 0		-1	-1	0	5	0.0	0.0	2.25	0.0
17	17	0	0	4/4	5	1	iii					g	III		iii	iii							m	1	0	2, -1, 3		2	2	1	6	0.14285714285714285	0.125	2.5	0.047619047619047616
17	17	1/2	1/2	4/4	5	1	vi					g	III		vi	vi							m	1	0	1, -2, 2		1	1	3	5	0.375	0.375	2.0	0.15789473684210525
18	18	0	0	4/4	5	1	IV					g	III		IV	IV							M	1	0	-3, 1, -2		-3	-3	3	7	0.3	0.375	2.375	0.13636363636363635
18	18	1/2	1/2	4/4	5	1	ii					g	III		ii	ii							m	1	0	0, -3, 1		0	0	2	5	0.2857142857142857	0.25	2.0	0.1111111111111111
19	19	0	0	4/4	5	1	V					g	III		V	V							M	1	0	-1, 3, 0		-1	-1	4	6	0.4	0.5	2.25	0.18181818181818182
19	19	1/2	1/2	4/4	5	1	iii					g	III		iii	iii							m	1	0	2, -1, 3		2	2	2	5	0.2857142857142857	0.25	2.0	0.1111111111111111
20	20	0	0	4/4	5	1	vi65(2)					g	III		vi65(2)	vi		65	2				mm7	1	0	-2, 2, -1, 3		1	-2	0	5	0.0	0.0	2.5	0.0
20	20	1/4	1/4	4/4	5	1	vi65					g	III		vi65	vi		65					mm7	1	0	-2, 2, -1, 1		1	-2	0	1	0.0	0.0	0.25	0.0
20	20	1/2	1/2	4/4	5	1	i.i					g	i		i	i							m	1	1	1, -2, 2		1	1	1	5	0.16666666666666666	0.125	2.125	0.05555555555555555
21	21	0	0	4/4	5	1	V(4)					g	i		V(4)	V			4				M	1	1	2, 1, 3		2	2	0	5	0.0	0.0	3.5	0.0
21	21	1/2	1/2	4/4	5	1	V					g	i		V	V							M	1	1	2, 6, 3		2	2	0	5	0.0	0.0	1.5	0.0
22	22	0	0	4/4	5	1	I\\					g	i		I	I						\\	M	1	1	1, 5, 2		1	1	0	5	0.0	0.0	5.0	0.0
23	23	0	0	4/4	5	1	i					g	i		i	i							m	1	1	1, -2, 2		1	1	2	6	0.25	0.375	2.125	0.15
24	24	3/4	3/4	4/4	5	1	ii				#viio6	g	i		ii	ii							m	1	1	3, 0, 4		3	3	0	2	0.0	0.0	0.5	0.0
25	25	0	0	4/4	5	1	III				i6	g	i		III	III							M	1	1	-2, 2, -1		-2	-2	1	5	0.16666666666666666	0.125	2.125	0.05555555555555555
25	25	3/4	3/4	4/4	5	1	IV	-0.8	-5	/	ii6	g	i		IV	IV							M	1	1	0, 4, 1		0	0	1	3	0.25	0.125	0.625	0.16666666666666666
26	26	0	0	4/4	5	1	v					g	i		v	v							m	1	1	2, -1, 3		2	2	1	7	0.125	0.125	3.125	0.038461538461538464
26	26	3/4	3/4	4/4	5	1	VII.vii%7	0	-8	/		g	VII		vii%7	vii	%	7					%7	1	0	4, 1, -2, 2		4	4	1	3	0.25	0.125	0.625	0.16666666666666666
27	27	0	0	4/4	5	1	I					g	VII		I	I							M	1	0	-1, 3, 0		-1	-1	1	5	0.16666666666666666	0.125	2.625	0.045454545454545456
27	27	1/2	1/2	4/4	5	1	vi6					g	VII		vi6	vi		6					m	1	0	-1, 3, 2		2	-1	0	4	0.0	0.0	1.5	0.0
27	27	3/4	3/4	4/4	5	1	ii7					g	VII		ii7	ii		7					mm7	1	0	1, -2, 2, -1		1	1	0	4	0.0	0.0	0.75	0.0
28	28	0	0	4/4	5	1	iii					g	VII		iii	iii							m	1	0	3, 0, 4		3	3	4	8	0.3333333333333333	0.625	4.375	0.125
29	29	0	0	4/4	5	1	V6					g	VII		V6	V		6					M	1	0	4, 1, 0		0	4	0	5	0.0	0.0	2.75	0.0
29	29	1/4	1/4	4/4	5	1	V					g	VII		V	V							M	1	0	0, 4, 1		0	0	0	1	0.0	0.0	0.25	0.0
29	29	1/2	1/2	4/4	5	1	I					g	VII		I	I							M	1	0	-1, 3, 0		-1	-1	2	4	0.3333333333333333	0.25	1.75	0.125
30	30	0	0	4/4	5	1	V					g	VII		V	V							M	1	0	0, 4, 1		0	0	0	5	0.0	0.0	2.75	0.0
30	30	1/4	1/4	4/4	5	1	I6					g	VII		I6	I		6					M	1	0	3, 0, -1		-1	3	0	3	0.0	0.0	1.0	0.0
30	30	1/2	1/2	4/4	5	1	V(4)					g	VII		V(4)	V			4				M	1	0	0, -1, 1		0	0	0	2	0.0	0.0	1.0	0.0
30	30	3/4	3/4	4/4	5	1	V					g	VII		V	V							M	1	0	0, 4, 1		0	0	0	1	0.0	0.0	0.25	0.0
31	31	0	0	4/4	5	1	I\\					g	VII		I	I						\\	M	1	0	-1, 3, 0		-1	-1	0	5	0.0	0.0	2.5	0.0
31	31	3/4	3/4	4/4	5	1	I					g	VII		I	I							M	1	0	-1, 3, 0		-1	-1	0	1	0.0	0.0	0.25	0.0
32	32	0	0	4/4	5	1	V6					g	VII		V6	V		6					M	1	0	4, 1, 0		0	4	0	1	0.0	0.0	0.25	0.0
32	32	1/4	1/4	4/4	5	1	V					g	VII		V	V							M	1	0	0, 4, 1		0	0	0	3	0.0	0.0	0.5	0.0
32	32	1/2	1/2	4/4	5	1	IV					g	VII		IV	IV							M	1	0	-2, 2, -1		-2	-2	0	5	0.0	0.0	1.0	0.0
33	33	0	0	4/4	5	1	I6					g	VII		I6	I		6					M	1	0	3, 0, -1		-1	3	0	2	0.0	0.0	0.625	0.0
33	33	1/4	1/4	4/4	5	1	I					g	VII		I	I							M	1	0	-1, 3, 0		-1	-1	0	3	0.0	0.0	0.625	0.0
33	33	1/2	1/2	4/4	5	1	V6					g	VII		V6	V		6					M	1	0	4, 1, 0		0	4	0	3	0.0	0.0	0.875	0.0
33	33	3/4	3/4	4/4	5	1	V					g	VII		V	V							M	1	0	0, 4, 1		0	0	0	5	0.0	0.0	0.875	0.0
34	34	0	0	4/4	5	1	ii6					g	VII		ii6	ii		6					m	1	0	-2, 2, 1		1	-2	1	10	0.09090909090909091	0.125	1.875	0.0625
34	34	1/2	1/2	4/4	5	1	I6					g	VII		I6	I		6					M	1	0	3, 0, -1		-1	3	1	4	0.2	0.125	1.125	0.1
34	34	3/4	3/4	4/4	5	1	I					g	VII		I	I							M	1	0	-1, 3, 0		-1	-1	0	6	0.0	0.0	1.0	0.0
35	35	0	0	4/4	5	1	V6					g	VII		V6	V		6					M	1	0	4, 1, 0		0	4	0	10	0.0	0.0	2.5	0.0
35	35	1/2	1/2	4/4	5	1	vi					g	VII		vi	vi							m	1	0	2, -1, 3		2	2	2	6	0.25	0.25	2.0	0.1111111111111111
36	36	0	0	4/4	5	1	V					g	VII		V	V							M	1	0	0, 4, 1		0	0	0	9	0.0	0.0	2.0	0.0
36	36	1/2	1/2	4/4	5	1	IV					g	VII		IV	IV							M	1	0	-2, 2, -1		-2	-2	2	5	0.2857142857142857	0.25	1.25	0.16666666666666666
36	36	3/4	3/4	4/4	5	1	ii6					g	VII		ii6	ii		6					m	1	0	-2, 2, 1		1	-2	0	7	0.0	0.0	1.0	0.0
37	37	0	0	4/4	5	1	iii					g	VII		iii	iii							m	1	0	3, 0, 4		3	3	1	5	0.16666666666666666	0.125	1.625	0.07142857142857142
37	37	1/4	1/4	4/4	5	1	I					g	VII		I	I							M	1	0	-1, 3, 0		-1	-1	1	3	0.25	0.125	0.625	0.16666666666666666
37	37	1/2	1/2	4/4	5	1	v.i					g	v		i	i							m	1	1	2, -1, 3		2	2	3	9	0.25	0.375	2.125	0.15
38	38	0	0	4/4	5	1	V					g	v		V	V							M	1	1	3, 7, 4		3	3	0	5	0.0	0.0	1.25	0.0
38	38	1/4	1/4	4/4	5	1	iv					g	v		iv	iv							m	1	1	1, -2, 2		1	1	0	5	0.0	0.0	1.5	0.0
38	38	1/2	1/2	4/4	5	1	V(4)					g	v		V(4)	V			4				M	1	1	3, 2, 4		3	3	0	4	0.0	0.0	1.5	0.0
