mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	4.0	0	0	4/4	5	1	d.i		d	i		i	i							m	1	1	0, -3, 1		0	0
2	2	4	4	2.0	0	0	4/4	5	1	V		d	i		V	V							M	1	1	1, 5, 2		1	1
2	2	6	6	2.0	1/2	1/2	4/4	5	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
3	3	8	8	4.0	0	0	4/4	5	1	V		d	i		V	V							M	1	1	1, 5, 2		1	1
4	4	12	12	4.0	0	0	4/4	5	1	i\\		d	i		i	i						\\	m	1	1	0, -3, 1		0	0
5	5	16	16	2.0	0	0	4/4	5	1	I		d	i		I	I							M	1	1	0, 4, 1		0	0
5	5	18	18	2.0	1/2	1/2	4/4	5	1	iv		d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
6	6	20	20	2.0	0	0	4/4	5	1	v.V		d	v		V	V							M	1	1	1, 5, 2		1	1
6	6	22	22	2.0	1/2	1/2	4/4	5	1	i		d	v		i	i							m	1	1	0, -3, 1		0	0
7	7	24	24	2.0	0	0	4/4	5	1	I		d	v		I	I							M	1	1	0, 4, 1		0	0
7	7	26	26	2.0	1/2	1/2	4/4	5	1	iv		d	v		iv	iv							m	1	1	-1, -4, 0		-1	-1
8	8	28	28	1.0	0	0	4/4	5	1	V		d	v		V	V							M	1	1	1, 5, 2		1	1
8	8	29	29	1.0	1/4	1/4	4/4	5	1	i		d	v		i	i							m	1	1	0, -3, 1		0	0
8	8	30	30	2.0	1/2	1/2	4/4	5	1	V		d	v		V	V							M	1	1	1, 5, 2		1	1
9	9	32	32	2.0	0	0	4/4	5	1	i\\		d	v		i	i						\\	m	1	1	0, -3, 1		0	0
9	9	34	34	1.0	1/2	1/2	4/4	5	1	i.III	i6	d	i		III	III							M	1	1	-3, 1, -2		-3	-3
9	9	35	35	1.0	3/4	3/4	4/4	5	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
10	10	36	36	4.0	0	0	4/4	5	1	V		d	i		V	V							M	1	1	1, 5, 2		1	1
11	11	40	40	1.0	0	0	4/4	5	1	i\\		d	i		i	i						\\	m	1	1	0, -3, 1		0	0
11	11	41	41	3.0	1/4	1/4	4/4	5	1	VII.V/V		d	VII		V/V	V				V			M	1	0	2, 6, 3		2	2
12	12	44	44	6.0	0	0	4/4	5	1	V		d	VII		V	V							M	1	0	1, 5, 2		1	1
13	13	50	50	3.0	1/2	1/2	4/4	5	1	I\\		d	VII		I	I						\\	M	1	0	0, 4, 1		0	0
