mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	1	5.0	1/4	1/4	4/4	5	1	g.i		g	i		i	i							m	1	1	0, -3, 1		0	0
2	2	6	4.0	1/2	1/2	4/4	5	1	v6		g	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
3	3	10	2.0	1/2	1/2	4/4	5	1	IV.ii43		g	IV		ii43	ii		43					mm7	1	0	3, 0, 2, -1		2	3
4	4	12	2.0	0	0	4/4	5	1	V(+4)		g	IV		V(+4)	V			+4				M	1	0	1, 5, 2	0	1	1
4	4	14	2.0	1/2	1/2	4/4	5	1	V		g	IV		V	V							M	1	0	1, 5, 2		1	1
5	5	16	3.0	0	0	4/4	5	1	I\\		g	IV		I	I						\\	M	1	0	0, 4, 1		0	0
5	5	19	3.0	3/4	3/4	4/4	5	1	i.VII		g	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
6	6	22	2.0	1/2	1/2	4/4	5	1	VI		g	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
7	7	24	2.0	0	0	4/4	5	1	V		g	i		V	V							M	1	1	1, 5, 2		1	1
7	7	26	2.0	1/2	1/2	4/4	5	1	i		g	i		i	i							m	1	1	0, -3, 1		0	0
8	8	28	3.0	0	0	4/4	5	1	V\\		g	i		V	V						\\	M	1	1	1, 5, 2		1	1
8	8	31	1.0	3/4	3/4	4/4	5	1	v.I		g	v		I	I							M	1	1	0, 4, 1		0	0
9	9	32	1.0	0	0	4/4	5	1	iv		g	v		iv	iv							m	1	1	-1, -4, 0		-1	-1
9	9	33	1.0	1/4	1/4	4/4	5	1	i6		g	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
9	9	34	2.0	1/2	1/2	4/4	5	1	i		g	v		i	i							m	1	1	0, -3, 1		0	0
10	10	36	2.0	0	0	4/4	5	1	IV6		g	v		IV6	IV		6					M	1	1	3, 0, -1		-1	3
10	10	38	2.0	1/2	1/2	4/4	5	1	IV6(9)		g	v		IV6(9)	IV		6	9				M	1	1	3, 0, -1	1	-1	3
11	11	40	1.0	0	0	4/4	5	1	viio6(2)/V		g	v		viio6(2)/V	vii	o	6	2	V			o	1	1	3, 0, 1		6	3
11	11	41	1.0	1/4	1/4	4/4	5	1	viio6/V		g	v		viio6/V	vii	o	6		V			o	1	1	3, 0, 6		6	3
11	11	42	1.0	1/2	1/2	4/4	5	1	V(4)		g	v		V(4)	V			4				M	1	1	1, 0, 2		1	1
11	11	43	1.0	3/4	3/4	4/4	5	1	V		g	v		V	V							M	1	1	1, 5, 2		1	1
12	12	44	2.0	0	0	4/4	5	1	i		g	v		i	i							m	1	1	0, -3, 1		0	0
12	12	46	1.0	1/2	1/2	4/4	5	1	ii6(+42)		g	v		ii6(+42)	ii		6	+42				m	1	1	-1, 3, -3	1	2	-1
12	12	47	1.0	3/4	3/4	4/4	5	1	ii6		g	v		ii6	ii		6					m	1	1	-1, 3, 2		2	-1
13	13	48	1.0	0	0	4/4	5	1	v7		g	v		v7	v		7					mm7	1	1	1, -2, 2, -1		1	1
13	13	49	1.0	1/4	1/4	4/4	5	1	V(64)		g	v		V(64)	V			64				M	1	1	1, 0, -3		1	1
13	13	50	1.0	1/2	1/2	4/4	5	1	V(4)		g	v		V(4)	V			4				M	1	1	1, 0, 2		1	1
13	13	51	1.0	3/4	3/4	4/4	5	1	V		g	v		V	V							M	1	1	1, 5, 2		1	1
14	14	52	5.0	0	0	4/4	5	1	I\\		g	v		I	I						\\	M	1	1	0, 4, 1		0	0
15	15	57	5.0	1/4	1/4	4/4	5	1	VII.vi		g	VII		vi	vi							m	1	0	3, 0, 4		3	3
16	16	62	3.0	1/2	1/2	4/4	5	1	V		g	VII		V	V							M	1	0	1, 5, 2		1	1
17	17	65	1.0	1/4	1/4	4/4	5	1	ii6		g	VII		ii6	ii		6					m	1	0	-1, 3, 2		2	-1
17	17	66	3.0	1/2	1/2	4/4	5	1	V		g	VII		V	V							M	1	0	1, 5, 2		1	1
18	18	69	1.0	1/4	1/4	4/4	5	1	I\\		g	VII		I	I						\\	M	1	0	0, 4, 1		0	0
18	18	70	3.0	1/2	1/2	4/4	5	1	I		g	VII		I	I							M	1	0	0, 4, 1		0	0
19	19	73	1.0	1/4	1/4	4/4	5	1	V6		g	VII		V6	V		6					M	1	0	5, 2, 1		1	5
19	19	74	5.0	1/2	1/2	4/4	5	1	V		g	VII		V	V							M	1	0	1, 5, 2		1	1
20	20	79	1.0	3/4	3/4	4/4	5	1	I.vi	IV6	g	I		vi	vi							m	1	0	3, 0, 4		3	3
21	21	80	3.0	0	0	4/4	5	1	V		g	I		V	V							M	1	0	1, 5, 2		1	1
21	21	83	2.0	3/4	3/4	4/4	5	1	I\\		g	I		I	I						\\	M	1	0	0, 4, 1		0	0
22	22	85	4.0	1/4	1/4	4/4	5	1	I		g	I		I	I							M	1	0	0, 4, 1		0	0
23	23	89	1.0	1/4	1/4	4/4	5	1	ii		g	I		ii	ii							m	1	0	2, -1, 3		2	2
23	23	90	3.0	1/2	1/2	4/4	5	1	bVII		g	I		bVII	bVII							M	1	0	-2, 2, -1		-2	-2
24	24	93	2.0	1/4	1/4	4/4	5	1	IV		g	I		IV	IV							M	1	0	-1, 3, 0		-1	-1
24	24	95	1.0	3/4	3/4	4/4	5	1	V		g	I		V	V							M	1	0	1, 5, 2		1	1
25	25	96	2.0	0	0	4/4	5	1	I		g	I		I	I							M	1	0	0, 4, 1		0	0
25	25	98	3.0	1/2	1/2	4/4	5	1	v.iv		g	v		iv	iv							m	1	1	-1, -4, 0		-1	-1
26	26	101	1.0	1/4	1/4	4/4	5	1	V		g	v		V	V							M	1	1	1, 5, 2		1	1
26	26	102	3.0	1/2	1/2	4/4	5	1	I\\		g	v		I	I						\\	M	1	1	0, 4, 1		0	0
27	27	105	4.0	1/4	1/4	4/4	5	1	III.V/vi		g	III		V/vi	V				vi			M	1	0	4, 8, 5		4	4
28	28	109	1.0	1/4	1/4	4/4	5	1	vi		g	III		vi	vi							m	1	0	3, 0, 4		3	3
28	28	110	3.0	1/2	1/2	4/4	5	1	V		g	III		V	V							M	1	0	1, 5, 2		1	1
29	29	113	1.0	1/4	1/4	4/4	5	1	ii6		g	III		ii6	ii		6					m	1	0	-1, 3, 2		2	-1
29	29	114	3.0	1/2	1/2	4/4	5	1	V		g	III		V	V							M	1	0	1, 5, 2		1	1
30	30	117	1.0	1/4	1/4	4/4	5	1	I\\		g	III		I	I						\\	M	1	0	0, 4, 1		0	0
30	30	118	3.0	1/2	1/2	4/4	5	1	I		g	III		I	I							M	1	0	0, 4, 1		0	0
31	31	121	1.0	1/4	1/4	4/4	5	1	V6(+6)		g	III		V6(+6)	V		6	+6				M	1	0	5, 2, 1	4	1	5
31	31	122	2.0	1/2	1/2	4/4	5	1	iii6		g	III		iii6	iii		6					m	1	0	1, 5, 4		4	1
32	32	124	3.0	0	0	4/4	5	1	V		g	III		V	V							M	1	0	1, 5, 2		1	1
32	32	127	1.0	3/4	3/4	4/4	5	1	IV.vi		g	IV		vi	vi							m	1	0	3, 0, 4		3	3
33	33	128	3.0	0	0	4/4	5	1	V		g	IV		V	V							M	1	0	1, 5, 2		1	1
33	33	131	2.0	3/4	3/4	4/4	5	1	I\\		g	IV		I	I						\\	M	1	0	0, 4, 1		0	0
34	34	133	4.0	1/4	1/4	4/4	5	1	I		g	IV		I	I							M	1	0	0, 4, 1		0	0
35	35	137	1.0	1/4	1/4	4/4	5	1	ii		g	IV		ii	ii							m	1	0	2, -1, 3		2	2
35	35	138	3.0	1/2	1/2	4/4	5	1	bVII		g	IV		bVII	bVII							M	1	0	-2, 2, -1		-2	-2
36	36	141	2.0	1/4	1/4	4/4	5	1	IV		g	IV		IV	IV							M	1	0	-1, 3, 0		-1	-1
36	36	143	1.0	3/4	3/4	4/4	5	1	V		g	IV		V	V							M	1	0	1, 5, 2		1	1
37	37	144	2.0	0	0	4/4	5	1	I		g	IV		I	I							M	1	0	0, 4, 1		0	0
37	37	146	3.0	1/2	1/2	4/4	5	1	i.IV		g	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
38	38	149	1.0	1/4	1/4	4/4	5	1	V		g	i		V	V							M	1	1	1, 5, 2		1	1
38	38	150	2.0	1/2	1/2	4/4	5	1	I\\		g	i		I	I						\\	M	1	1	0, 4, 1		0	0
39	39	152	6.0	0	0	4/4	5	1	I.I		g	I		I	I							M	1	0	0, 4, 1		0	0
40	40	158	2.0	1/2	1/2	4/4	5	1	I(+2)		g	I		I(+2)	I			+2				M	1	0	0, 4, 1	2	0	0
41	41	160	2.0	0	0	4/4	5	1	I		g	I		I	I							M	1	0	0, 4, 1		0	0
41	41	162	2.0	1/2	1/2	4/4	5	1	V6		g	I		V6	V		6					M	1	0	5, 2, 1		1	5
42	42	164	2.0	0	0	4/4	5	1	V43(4)/V		g	I		V43(4)/V	V		43	4	V			Mm7	1	0	3, 0, 2, 1		2	3
42	42	166	2.0	1/2	1/2	4/4	5	1	V/V		g	I		V/V	V				V			M	1	0	2, 6, 3		2	2
43	43	168	4.0	0	0	4/4	5	1	V		g	I		V	V							M	1	0	1, 5, 2		1	1
44	44	172	2.0	0	0	4/4	5	1	ii6		g	I		ii6	ii		6					m	1	0	-1, 3, 2		2	-1
44	44	174	2.0	1/2	1/2	4/4	5	1	ii43		g	I		ii43	ii		43					mm7	1	0	3, 0, 2, -1		2	3
45	45	176	2.0	0	0	4/4	5	1	V(4)		g	I		V(4)	V			4				M	1	0	1, 0, 2		1	1
45	45	178	2.0	1/2	1/2	4/4	5	1	V		g	I		V	V							M	1	0	1, 5, 2		1	1
46	46	180	3.0	0	0	4/4	5	1	I\\		g	I		I	I						\\	M	1	0	0, 4, 1		0	0
46	46	183	3.0	3/4	3/4	4/4	5	1	I		g	I		I	I							M	1	0	0, 4, 1		0	0
47	47	186	2.0	1/2	1/2	4/4	5	1	V.I6		g	V		I6	I		6					M	1	0	4, 1, 0		0	4
