mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id
29	29	231/2	231/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	323
29	29	112	112	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	324
29	29	113	113	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	325
29	29	114	114	1.5	1/2	1/2	Chord	4/4	3	1	3/8	1/4	3/2	326
29	29	231/2	231/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	327
29	29	112	112	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	328
29	29	113	113	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	329
29	29	114	114	1.5	1/2	1/2	Chord	4/4	4	1	3/8	1/4	3/2	330
29	29	231/2	231/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	331
29	29	112	112	1.0	0	0	Chord	4/4	5	1	1/4	1/4	1	332
29	29	113	113	1.0	1/4	1/4	Chord	4/4	5	1	1/4	1/4	1	333
29	29	114	114	1.5	1/2	1/2	Chord	4/4	5	1	3/8	1/4	3/2	334
29	29	231/2	231/2	0.5	7/8	7/8	Chord	4/4	5	1	1/8	1/8	1	335
30	30	116	116	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	336
30	30	233/2	233/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	337
30	30	117	117	2.0	1/4	1/4	Chord	4/4	1	1	1/2	1/2	1	338
30	30	119	119	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	339
30	30	116	116	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	340
30	30	233/2	233/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	341
30	30	117	117	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	342
30	30	119	119	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	343
30	30	116	116	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	344
30	30	233/2	233/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	345
30	30	117	117	2.0	1/4	1/4	Chord	4/4	3	1	1/2	1/2	1	346
30	30	119	119	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	347
30	30	116	116	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	348
30	30	233/2	233/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	349
30	30	117	117	2.0	1/4	1/4	Chord	4/4	4	1	1/2	1/2	1	350
30	30	119	119	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	351
30	30	116	116	0.5	0	0	Chord	4/4	5	1	1/8	1/8	1	352
30	30	233/2	233/2	0.5	1/8	1/8	Chord	4/4	5	1	1/8	1/8	1	353
30	30	117	117	2.0	1/4	1/4	Chord	4/4	5	1	1/2	1/2	1	354
30	30	119	119	1.0	3/4	3/4	Chord	4/4	5	1	1/4	1/4	1	355
31	31	120	120	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	356
31	31	122	122	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	357
31	31	123	123	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	358
31	31	120	120	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	359
31	31	122	122	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	360
31	31	123	123	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	361
31	31	120	120	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	362
31	31	122	122	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	363
31	31	123	123	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	364
31	31	120	120	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	365
31	31	122	122	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	366
31	31	123	123	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	367
31	31	120	120	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	368
31	31	122	122	1.0	1/2	1/2	Chord	4/4	5	1	1/4	1/4	1	369
31	31	123	123	1.0	3/4	3/4	Chord	4/4	5	1	1/4	1/4	1	370
32	32	124	124	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	371
32	32	125	125	1.5	1/4	1/4	Chord	4/4	1	1	3/8	1/4	3/2	372
32	32	253/2	253/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	373
32	32	127	127	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	374
32	32	124	124	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	375
32	32	125	125	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	376
32	32	126	126	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	377
32	32	127	127	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	378
32	32	255/2	255/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	379
32	32	124	124	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	380
32	32	125	125	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	381
32	32	126	126	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	382
32	32	127	127	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	383
32	32	255/2	255/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	384
32	32	124	124	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	385
32	32	125	125	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	386
32	32	126	126	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	387
32	32	127	127	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	388
32	32	255/2	255/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	389
32	32	124	124	1.0	0	0	Chord	4/4	5	1	1/4	1/4	1	390
32	32	125	125	1.0	1/4	1/4	Chord	4/4	5	1	1/4	1/4	1	391
32	32	126	126	1.0	1/2	1/2	Chord	4/4	5	1	1/4	1/4	1	392
32	32	127	127	0.5	3/4	3/4	Chord	4/4	5	1	1/8	1/8	1	393
32	32	255/2	255/2	0.5	7/8	7/8	Chord	4/4	5	1	1/8	1/8	1	394
33	33	128	128	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	395
33	33	130	130	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	396
33	33	128	128	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	397
33	33	130	130	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	398
33	33	128	128	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	399
33	33	130	130	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	400
33	33	128	128	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	401
33	33	130	130	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	402
33	33	128	128	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	403
33	33	130	130	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	404
34	34	133	133	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	405
34	34	134	134	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	406
34	34	135	135	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	407
34	34	133	133	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	408
34	34	134	134	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	409
34	34	135	135	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	410
34	34	133	133	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	411
34	34	134	134	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	412
34	34	135	135	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	413
34	34	133	133	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	414
34	34	134	134	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	415
34	34	135	135	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	416
35	35	136	136	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	417
35	35	138	138	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	418
35	35	139	139	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	419
35	35	279/2	279/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	420
35	35	136	136	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	421
35	35	138	138	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	422
35	35	139	139	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	423
35	35	279/2	279/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	424
35	35	136	136	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	425
35	35	138	138	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	426
35	35	139	139	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	427
35	35	279/2	279/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	428
35	35	136	136	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	429
35	35	138	138	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	430
35	35	139	139	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	431
35	35	279/2	279/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	432
36	36	140	140	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	433
36	36	141	141	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	434
36	36	283/2	283/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	435
36	36	142	142	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	436
36	36	140	140	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	437
36	36	141	141	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	438
36	36	283/2	283/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	439
36	36	142	142	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	440
36	36	140	140	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	441
36	36	141	141	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	442
36	36	283/2	283/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	443
36	36	142	142	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	444
36	36	140	140	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	445
36	36	141	141	0.75	1/4	1/4	Chord	4/4	4	1	3/16	1/8	3/2	446
36	36	567/4	567/4	0.25	7/16	7/16	Chord	4/4	4	1	1/16	1/16	1	447
36	36	142	142	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	448
37	37	144	144	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	449
37	37	291/2	291/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	450
37	37	146	146	1.5	1/2	1/2	Chord	4/4	1	1	3/8	1/4	3/2	451
37	37	295/2	295/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	452
37	37	144	144	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	453
37	37	291/2	291/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	454
37	37	146	146	1.5	1/2	1/2	Chord	4/4	2	1	3/8	1/4	3/2	455
37	37	295/2	295/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	456
37	37	144	144	1.5	0	0	Chord	4/4	3	1	3/8	1/4	3/2	457
37	37	291/2	291/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	458
37	37	146	146	1.5	1/2	1/2	Chord	4/4	3	1	3/8	1/4	3/2	459
37	37	295/2	295/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	460
37	37	144	144	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	461
37	37	145	145	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	462
37	37	146	146	1.5	1/2	1/2	Chord	4/4	4	1	3/8	1/4	3/2	463
37	37	295/2	295/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	464
38	38	148	148	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	465
38	38	299/2	299/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	466
38	38	150	150	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	467
38	38	148	148	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	468
38	38	149	149	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	469
38	38	150	150	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	470
38	38	148	148	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	471
38	38	149	149	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	472
38	38	150	150	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	473
38	38	148	148	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	474
38	38	149	149	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	475
38	38	150	150	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	476
39	39	152	152	4.0	0	0	Chord	4/4	1	1	1	1	1	477
39	39	152	152	4.0	0	0	Chord	4/4	2	1	1	1	1	478
39	39	152	152	4.0	0	0	Chord	4/4	3	1	1	1	1	479
39	39	152	152	4.0	0	0	Chord	4/4	4	1	1	1	1	480
40	40	157	157	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	481
40	40	315/2	315/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	482
40	40	158	158	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	483
40	40	157	157	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	484
40	40	315/2	315/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	485
40	40	158	158	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	486
40	40	157	157	0.5	1/4	1/4	Chord	4/4	5	1	1/8	1/8	1	487
40	40	315/2	315/2	0.5	3/8	3/8	Chord	4/4	5	1	1/8	1/8	1	488
40	40	158	158	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	489
41	41	160	160	3.0	0	0	Chord	4/4	3	1	3/4	1/2	3/2	490
41	41	163	163	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	491
41	41	327/2	327/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	492
41	41	160	160	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	493
41	41	161	161	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	494
41	41	162	162	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	495
41	41	160	160	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	496
41	41	162	162	1.0	1/2	1/2	Chord	4/4	5	1	1/4	1/4	1	497
41	41	163	163	1.0	3/4	3/4	Chord	4/4	5	1	1/4	1/4	1	498
42	42	167	167	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	499
42	42	335/2	335/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	500
42	42	167	167	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	501
42	42	335/2	335/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	502
42	42	164	164	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	503
42	42	166	166	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	504
42	42	164	164	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	505
42	42	166	166	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	506
42	42	164	164	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	507
42	42	166	166	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	508
43	43	168	168	4.0	0	0	Chord	4/4	1	1	1	1	1	509
43	43	168	168	3.0	0	0	Chord	4/4	2	1	3/4	1/2	3/2	510
43	43	171	171	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	511
43	43	169	169	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	512
43	43	170	170	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	513
43	43	171	171	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	514
43	43	169	169	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	515
43	43	170	170	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	516
43	43	171	171	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	517
44	44	172	172	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	518
44	44	173	173	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	519
44	44	347/2	347/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	520
44	44	174	174	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	521
44	44	172	172	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	522
44	44	174	174	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	523
44	44	172	172	1.5	0	0	Chord	4/4	3	1	3/8	1/4	3/2	524
44	44	347/2	347/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	525
44	44	174	174	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	526
44	44	172	172	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	527
44	44	173	173	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	528
44	44	174	174	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	529
45	45	176	176	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	530
45	45	177	177	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	531
45	45	178	178	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	532
45	45	176	176	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	533
45	45	179	179	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	534
45	45	176	176	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	535
45	45	179	179	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	536
45	45	176	176	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	537
45	45	179	179	1.0	3/4	3/4	Chord	4/4	5	1	1/4	1/4	1	538
46	46	180	180	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	539
46	46	181	181	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	540
46	46	182	182	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	541
46	46	183	183	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	542
46	46	180	180	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	543
46	46	181	181	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	544
46	46	182	182	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	545
46	46	183	183	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	546
46	46	180	180	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	547
46	46	181	181	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	548
46	46	182	182	1.5	1/2	1/2	Chord	4/4	3	1	3/8	1/4	3/2	549
46	46	367/2	367/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	550
46	46	180	180	1.0	0	0	Chord	4/4	5	1	1/4	1/4	1	551
46	46	181	181	1.0	1/4	1/4	Chord	4/4	5	1	1/4	1/4	1	552
46	46	182	182	1.0	1/2	1/2	Chord	4/4	5	1	1/4	1/4	1	553
46	46	183	183	1.0	3/4	3/4	Chord	4/4	5	1	1/4	1/4	1	554
47	47	184	184	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	555
47	47	186	186	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	556
47	47	184	184	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	557
47	47	186	186	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	558
47	47	184	184	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	559
47	47	186	186	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	560
47	47	184	184	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	561
47	47	186	186	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	562
48	48	189	189	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	563
48	48	190	190	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	564
48	48	191	191	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	565
48	48	189	189	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	566
48	48	190	190	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	567
48	48	191	191	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	568
48	48	189	189	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	569
48	48	190	190	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	570
48	48	191	191	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	571
49	49	192	192	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	572
49	49	193	193	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	573
49	49	194	194	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	574
49	49	195	195	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	575
49	49	391/2	391/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	576
49	49	192	192	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	577
49	49	193	193	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	578
49	49	194	194	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	579
49	49	195	195	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	580
49	49	391/2	391/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	581
49	49	192	192	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	582
49	49	193	193	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	583
49	49	194	194	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	584
49	49	195	195	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	585
49	49	391/2	391/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	586
50	50	196	196	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	587
50	50	395/2	395/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	588
50	50	198	198	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	589
50	50	199	199	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	590
50	50	196	196	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	591
50	50	395/2	395/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	592
50	50	198	198	1.5	1/2	1/2	Chord	4/4	2	1	3/8	1/4	3/2	593
50	50	399/2	399/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	594
50	50	196	196	1.5	0	0	Chord	4/4	4	1	3/8	1/4	3/2	595
50	50	395/2	395/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	596
50	50	198	198	1.5	1/2	1/2	Chord	4/4	4	1	3/8	1/4	3/2	597
50	50	399/2	399/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	598
51	51	200	200	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	599
51	51	201	201	1.5	1/4	1/4	Chord	4/4	1	1	3/8	1/4	3/2	600
51	51	405/2	405/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	601
51	51	203	203	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	602
51	51	200	200	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	603
51	51	201	201	1.5	1/4	1/4	Chord	4/4	2	1	3/8	1/4	3/2	604
51	51	405/2	405/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	605
51	51	203	203	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	606
51	51	200	200	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	607
51	51	201	201	1.5	1/4	1/4	Chord	4/4	4	1	3/8	1/4	3/2	608
51	51	405/2	405/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	609
51	51	203	203	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	610
52	52	204	204	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	611
52	52	206	206	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	612
52	52	204	204	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	613
52	52	206	206	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	614
52	52	204	204	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	615
52	52	206	206	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	616
53	53	209	209	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	617
53	53	210	210	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	618
53	53	211	211	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	619
53	53	209	209	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	620
53	53	210	210	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	621
53	53	211	211	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	622
53	53	209	209	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	623
53	53	210	210	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	624
53	53	211	211	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	625
53	53	209	209	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	626
53	53	210	210	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	627
53	53	211	211	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	628
53	53	209	209	1.0	1/4	1/4	Chord	4/4	5	1	1/4	1/4	1	629
53	53	210	210	1.0	1/2	1/2	Chord	4/4	5	1	1/4	1/4	1	630
53	53	211	211	1.0	3/4	3/4	Chord	4/4	5	1	1/4	1/4	1	631
54	54	212	212	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	632
54	54	213	213	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	633
54	54	214	214	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	634
54	54	215	215	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	635
54	54	431/2	431/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	636
54	54	212	212	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	637
54	54	213	213	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	638
54	54	214	214	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	639
54	54	215	215	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	640
