mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id
28	28	108	108	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	317
28	28	110	110	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	318
29	29	112	112	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	319
29	29	113	113	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	320
29	29	227/2	227/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	321
29	29	114	114	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	322
29	29	112	112	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	323
29	29	113	113	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	324
29	29	227/2	227/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	325
29	29	114	114	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	326
29	29	112	112	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	327
29	29	114	114	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	328
29	29	112	112	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	329
30	30	116	116	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	330
30	30	116	116	4.0	0	0	Chord	4/4	2	1	1	1	1	331
30	30	116	116	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	332
30	30	118	118	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	333
30	30	116	116	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	334
30	30	117	117	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	335
30	30	235/2	235/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	336
30	30	118	118	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	337
30	30	119	119	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	338
30	30	118	118	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	339
31	31	120	120	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	340
31	31	121	121	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	341
31	31	243/2	243/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	342
31	31	122	122	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	343
31	31	123	123	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	344
31	31	120	120	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	345
31	31	121	121	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	346
31	31	243/2	243/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	347
31	31	122	122	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	348
31	31	123	123	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	349
31	31	120	120	3.0	0	0	Chord	4/4	5	1	3/4	1/2	3/2	350
31	31	123	123	0.5	3/4	3/4	Chord	4/4	5	1	1/8	1/8	1	351
31	31	247/2	247/2	0.5	7/8	7/8	Chord	4/4	5	1	1/8	1/8	1	352
32	32	124	124	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	353
32	32	125	125	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	354
32	32	126	126	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	355
32	32	127	127	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	356
32	32	124	124	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	357
32	32	126	126	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	358
32	32	127	127	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	359
32	32	124	124	1.5	0	0	Chord	4/4	5	1	3/8	1/4	3/2	360
32	32	251/2	251/2	0.5	3/8	3/8	Chord	4/4	5	1	1/8	1/8	1	361
32	32	126	126	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	362
33	33	128	128	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	363
33	33	129	129	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	364
33	33	259/2	259/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	365
33	33	130	130	1.5	1/2	1/2	Chord	4/4	3	1	3/8	1/4	3/2	366
33	33	263/2	263/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	367
33	33	128	128	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	368
33	33	129	129	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	369
33	33	259/2	259/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	370
33	33	130	130	1.5	1/2	1/2	Chord	4/4	4	1	3/8	1/4	3/2	371
33	33	263/2	263/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	372
33	33	128	128	4.0	0	0	Chord	4/4	5	1	1	1	1	373
34	34	134	134	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	374
34	34	269/2	269/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	375
34	34	135	135	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	376
34	34	271/2	271/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	377
34	34	134	134	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	378
34	34	269/2	269/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	379
34	34	135	135	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	380
34	34	271/2	271/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	381
34	34	132	132	4.0	0	0	Chord	4/4	3	1	1	1	1	382
34	34	132	132	4.0	0	0	Chord	4/4	4	1	1	1	1	383
34	34	132	132	0.5	0	0	Chord	4/4	5	1	1/8	1/8	1	384
34	34	265/2	265/2	0.5	1/8	1/8	Chord	4/4	5	1	1/8	1/8	1	385
34	34	133	133	0.5	1/4	1/4	Chord	4/4	5	1	1/8	1/8	1	386
34	34	267/2	267/2	0.5	3/8	3/8	Chord	4/4	5	1	1/8	1/8	1	387
34	34	134	134	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	388
35	35	136	136	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	389
35	35	138	138	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	390
35	35	277/2	277/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	391
35	35	139	139	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	392
35	35	279/2	279/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	393
35	35	136	136	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	394
35	35	138	138	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	395
35	35	277/2	277/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	396
35	35	139	139	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	397
35	35	279/2	279/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	398
35	35	136	136	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	399
35	35	273/2	273/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	400
35	35	137	137	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	401
35	35	275/2	275/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	402
35	35	138	138	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	403
35	35	139	139	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	404
35	35	136	136	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	405
35	35	273/2	273/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	406
35	35	137	137	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	407
35	35	275/2	275/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	408
35	35	138	138	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	409
35	35	138	138	0.5	1/2	1/2	Chord	4/4	5	1	1/8	1/8	1	410
35	35	277/2	277/2	0.5	5/8	5/8	Chord	4/4	5	1	1/8	1/8	1	411
35	35	139	139	0.5	3/4	3/4	Chord	4/4	5	1	1/8	1/8	1	412
35	35	279/2	279/2	0.5	7/8	7/8	Chord	4/4	5	1	1/8	1/8	1	413
36	36	140	140	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	414
36	36	142	142	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	415
36	36	140	140	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	416
36	36	141	141	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	417
36	36	143	143	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	418
36	36	287/2	287/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	419
36	36	140	140	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	420
36	36	141	141	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	421
36	36	283/2	283/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	422
36	36	142	142	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	423
36	36	140	140	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	424
36	36	281/2	281/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	425
36	36	141	141	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	426
36	36	283/2	283/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	427
36	36	142	142	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	428
36	36	143	143	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	429
36	36	140	140	1.0	0	0	Chord	4/4	5	1	1/4	1/4	1	430
36	36	141	141	2.0	1/4	1/4	Chord	4/4	5	1	1/2	1/2	1	431
36	36	143	143	0.5	3/4	3/4	Chord	4/4	5	1	1/8	1/8	1	432
36	36	287/2	287/2	0.5	7/8	7/8	Chord	4/4	5	1	1/8	1/8	1	433
37	37	144	144	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	434
37	37	145	145	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	435
37	37	291/2	291/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	436
37	37	146	146	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	437
37	37	147	147	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	438
37	37	295/2	295/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	439
37	37	144	144	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	440
37	37	145	145	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	441
37	37	147	147	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	442
37	37	144	144	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	443
37	37	146	146	1.5	1/2	1/2	Chord	4/4	3	1	3/8	1/4	3/2	444
37	37	295/2	295/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	445
37	37	144	144	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	446
37	37	145	145	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	447
37	37	291/2	291/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	448
37	37	146	146	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	449
37	37	147	147	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	450
37	37	295/2	295/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	451
37	37	144	144	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	452
37	37	146	146	1.5	1/2	1/2	Chord	4/4	5	1	3/8	1/4	3/2	453
37	37	295/2	295/2	0.5	7/8	7/8	Chord	4/4	5	1	1/8	1/8	1	454
38	38	148	148	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	455
38	38	297/2	297/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	456
38	38	149	149	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	457
38	38	299/2	299/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	458
38	38	150	150	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	459
38	38	151	151	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	460
38	38	148	148	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	461
38	38	297/2	297/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	462
38	38	149	149	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	463
38	38	299/2	299/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	464
38	38	150	150	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	465
38	38	151	151	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	466
38	38	148	148	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	467
38	38	297/2	297/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	468
38	38	149	149	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	469
38	38	299/2	299/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	470
38	38	150	150	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	471
38	38	151	151	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	472
38	38	148	148	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	473
38	38	297/2	297/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	474
38	38	149	149	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	475
38	38	299/2	299/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	476
38	38	150	150	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	477
38	38	151	151	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	478
38	38	148	148	0.5	0	0	Chord	4/4	5	1	1/8	1/8	1	479
38	38	297/2	297/2	0.5	1/8	1/8	Chord	4/4	5	1	1/8	1/8	1	480
38	38	149	149	0.5	1/4	1/4	Chord	4/4	5	1	1/8	1/8	1	481
38	38	299/2	299/2	0.5	3/8	3/8	Chord	4/4	5	1	1/8	1/8	1	482
38	38	150	150	1.0	1/2	1/2	Chord	4/4	5	1	1/4	1/4	1	483
38	38	151	151	1.0	3/4	3/4	Chord	4/4	5	1	1/4	1/4	1	484
39	39	153	153	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	485
39	39	307/2	307/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	486
39	39	154	154	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	487
39	39	153	153	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	488
39	39	307/2	307/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	489
39	39	154	154	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	490
39	39	155	155	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	491
39	39	152	152	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	492
39	39	153	153	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	493
39	39	154	154	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	494
39	39	152	152	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	495
39	39	153	153	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	496
39	39	154	154	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	497
39	39	152	152	1.0	0	0	Chord	4/4	5	1	1/4	1/4	1	498
39	39	153	153	1.0	1/4	1/4	Chord	4/4	5	1	1/4	1/4	1	499
39	39	154	154	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	500
40	40	156	156	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	501
40	40	315/2	315/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	502
40	40	158	158	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	503
40	40	156	156	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	504
40	40	157	157	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	505
40	40	158	158	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	506
40	40	156	156	1.5	0	0	Chord	4/4	3	1	3/8	1/4	3/2	507
40	40	315/2	315/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	508
40	40	158	158	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	509
40	40	156	156	1.5	0	0	Chord	4/4	4	1	3/8	1/4	3/2	510
40	40	315/2	315/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	511
40	40	158	158	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	512
40	40	156	156	1.5	0	0	Chord	4/4	5	1	3/8	1/4	3/2	513
40	40	315/2	315/2	0.5	3/8	3/8	Chord	4/4	5	1	1/8	1/8	1	514
40	40	158	158	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	515
41	41	160	160	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	516
41	41	161	161	2.0	1/4	1/4	Chord	4/4	1	1	1/2	1/2	1	517
41	41	163	163	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	518
41	41	160	160	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	519
41	41	162	162	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	520
41	41	163	163	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	521
41	41	160	160	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	522
41	41	162	162	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	523
41	41	163	163	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	524
42	42	164	164	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	525
42	42	166	166	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	526
42	42	164	164	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	527
42	42	166	166	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	528
42	42	164	164	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	529
42	42	166	166	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	530
43	43	168	168	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	531
43	43	169	169	2.0	1/4	1/4	Chord	4/4	1	1	1/2	1/2	1	532
43	43	171	171	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	533
43	43	169	169	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	534
43	43	170	170	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	535
43	43	168	168	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	536
43	43	170	170	1.5	1/2	1/2	Chord	4/4	3	1	3/8	1/4	3/2	537
43	43	343/2	343/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	538
43	43	169	169	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	539
43	43	170	170	1.5	1/2	1/2	Chord	4/4	4	1	3/8	1/4	3/2	540
43	43	343/2	343/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	541
43	43	168	168	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	542
43	43	170	170	1.5	1/2	1/2	Chord	4/4	5	1	3/8	1/4	3/2	543
43	43	343/2	343/2	0.5	7/8	7/8	Chord	4/4	5	1	1/8	1/8	1	544
44	44	172	172	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	545
44	44	173	173	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	546
44	44	347/2	347/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	547
44	44	174	174	1.5	1/2	1/2	Chord	4/4	1	1	3/8	1/4	3/2	548
44	44	351/2	351/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	549
44	44	172	172	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	550
44	44	173	173	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	551
44	44	347/2	347/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	552
44	44	174	174	1.5	1/2	1/2	Chord	4/4	2	1	3/8	1/4	3/2	553
44	44	351/2	351/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	554
44	44	172	172	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	555
44	44	173	173	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	556
44	44	174	174	1.5	1/2	1/2	Chord	4/4	3	1	3/8	1/4	3/2	557
44	44	351/2	351/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	558
44	44	172	172	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	559
44	44	173	173	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	560
44	44	174	174	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	561
44	44	172	172	1.0	0	0	Chord	4/4	5	1	1/4	1/4	1	562
44	44	173	173	1.0	1/4	1/4	Chord	4/4	5	1	1/4	1/4	1	563
44	44	174	174	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	564
45	45	176	176	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	565
45	45	353/2	353/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	566
45	45	177	177	2.0	1/4	1/4	Chord	4/4	1	1	1/2	1/2	1	567
45	45	179	179	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	568
45	45	359/2	359/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	569
45	45	176	176	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	570
45	45	353/2	353/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	571
45	45	177	177	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	572
45	45	179	179	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	573
45	45	359/2	359/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	574
45	45	176	176	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	575
45	45	353/2	353/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	576
45	45	177	177	1.5	1/4	1/4	Chord	4/4	3	1	3/8	1/4	3/2	577
45	45	357/2	357/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	578
45	45	179	179	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	579
45	45	176	176	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	580
45	45	177	177	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	581
45	45	355/2	355/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	582
45	45	178	178	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	583
45	45	179	179	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	584
45	45	359/2	359/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	585
45	45	176	176	1.0	0	0	Chord	4/4	5	1	1/4	1/4	1	586
45	45	177	177	0.5	1/4	1/4	Chord	4/4	5	1	1/8	1/8	1	587
45	45	355/2	355/2	0.5	3/8	3/8	Chord	4/4	5	1	1/8	1/8	1	588
45	45	178	178	1.0	1/2	1/2	Chord	4/4	5	1	1/4	1/4	1	589
45	45	179	179	0.5	3/4	3/4	Chord	4/4	5	1	1/8	1/8	1	590
45	45	359/2	359/2	0.5	7/8	7/8	Chord	4/4	5	1	1/8	1/8	1	591
46	46	180	180	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	592
46	46	182	182	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	593
46	46	180	180	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	594
46	46	182	182	1.5	1/2	1/2	Chord	4/4	2	1	3/8	1/4	3/2	595
46	46	367/2	367/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	596
46	46	180	180	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	597
46	46	182	182	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	598
46	46	180	180	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	599
46	46	182	182	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	600
46	46	180	180	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	601
46	46	182	182	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	602
47	47	184	184	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	603
47	47	371/2	371/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	604
47	47	186	186	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	605
47	47	184	184	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	606
47	47	185	185	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	607
47	47	187	187	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	608
47	47	184	184	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	609
47	47	185	185	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	610
47	47	186	186	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	611
47	47	184	184	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	612
47	47	185	185	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	613
47	47	186	186	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	614
47	47	184	184	1.0	0	0	Chord	4/4	5	1	1/4	1/4	1	615
47	47	185	185	1.0	1/4	1/4	Chord	4/4	5	1	1/4	1/4	1	616
47	47	186	186	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	617
48	48	188	188	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	618
48	48	188	188	4.0	0	0	Chord	4/4	2	1	1	1	1	619
48	48	188	188	4.0	0	0	Chord	4/4	3	1	1	1	1	620
48	48	188	188	4.0	0	0	Chord	4/4	4	1	1	1	1	621
48	48	188	188	4.0	0	0	Chord	4/4	5	1	1	1	1	622
49	49	192	192	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	623
49	49	193	193	2.0	1/4	1/4	Chord	4/4	1	1	1/2	1/2	1	624
49	49	195	195	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	625
49	49	192	192	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	626
49	49	194	194	1.5	1/2	1/2	Chord	4/4	2	1	3/8	1/4	3/2	627
49	49	391/2	391/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	628
49	49	192	192	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	629
49	49	194	194	1.5	1/2	1/2	Chord	4/4	3	1	3/8	1/4	3/2	630
49	49	391/2	391/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	631
49	49	193	193	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	632
49	49	194	194	1.5	1/2	1/2	Chord	4/4	4	1	3/8	1/4	3/2	633
