mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
6	6	20	20	4.0	0	0	Chord	4/4	5	1	1	1	1	60	mo-						
7	7	24	24	4.0	0	0	Chord	4/4	1	1	1	1	1	61	-ri-						
7	7	24	24	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	62	-ri-						0
7	7	25	25	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	63							0
7	7	27	27	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	64							
7	7	24	24	4.0	0	0	Chord	4/4	3	1	1	1	1	65	-ri-						
7	7	24	24	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	66							
7	7	25	25	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	67	mo-						
7	7	26	26	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	68	-ri-						
7	7	24	24	4.0	0	0	Chord	4/4	5	1	1	1	1	69	-ri-						
8	8	28	28	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	70	-re!						
8	8	28	28	4.0	0	0	Chord	4/4	2	1	1	1	1	71	-re!						
8	8	28	28	4.0	0	0	Chord	4/4	3	1	1	1	1	72	-re!						
8	8	28	28	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	73	-re!						
8	8	61/2	61/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	74	E						
8	8	31	31	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	75	che						
8	8	63/2	63/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	76	vo-						
8	8	28	28	4.0	0	0	Chord	4/4	5	1	1	1	1	77	-re!						
9	9	65/2	65/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	78	E						
9	9	33	33	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	79	che						
9	9	67/2	67/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	80	vo-						
9	9	34	34	1.5	1/2	1/2	Chord	4/4	3	1	3/8	1/4	3/2	81	-le-						
9	9	71/2	71/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	82	-te						
9	9	32	32	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	83	-le-						
9	9	33	33	3.0	1/4	1/4	Chord	4/4	4	1	3/4	1/2	3/2	84	-te						
9	9	65/2	65/2	0.5	1/8	1/8	Chord	4/4	5	1	1/8	1/8	1	85	E						
9	9	33	33	0.5	1/4	1/4	Chord	4/4	5	1	1/8	1/8	1	86	che						
9	9	67/2	67/2	0.5	3/8	3/8	Chord	4/4	5	1	1/8	1/8	1	87	vo-						
9	9	34	34	1.5	1/2	1/2	Chord	4/4	5	1	3/8	1/4	3/2	88	-le-						
9	9	71/2	71/2	0.5	7/8	7/8	Chord	4/4	5	1	1/8	1/8	1	89	-te						
10	10	36	36	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	90	voi,						
10	10	39	39	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	91	che						
10	10	36	36	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	92	voi,						
10	10	39	39	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	93	che						
10	10	36	36	1.5	0	0	Chord	4/4	5	1	3/8	1/4	3/2	94	voi,						
10	10	75/2	75/2	0.5	3/8	3/8	Chord	4/4	5	1	1/8	1/8	1	95	che						
10	10	38	38	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	96	mi						
11	11	40	40	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	97	mi						
11	11	41	41	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	98	con-						
11	11	42	42	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	99	-for-						
11	11	40	40	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	100	mi						
11	11	41	41	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	101	con-						
11	11	42	42	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	102	-for-						
11	11	40	40	1.0	0	0	Chord	4/4	5	1	1/4	1/4	1	103							
11	11	41	41	1.0	1/4	1/4	Chord	4/4	5	1	1/4	1/4	1	104	con-						
11	11	42	42	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	105	-for-						
12	12	44	44	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	106	-te						
12	12	93/2	93/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	107	in						
12	12	47	47	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	108	co-						
12	12	95/2	95/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	109	-sì						
12	12	44	44	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	110	-te						
12	12	89/2	89/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	111	in						
12	12	45	45	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	112	co-						
12	12	91/2	91/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	113	-sì						
12	12	46	46	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	114	du-						
12	12	44	44	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	115	-te						
12	12	93/2	93/2	0.5	5/8	5/8	Chord	4/4	5	1	1/8	1/8	1	116	in						
12	12	47	47	0.5	3/4	3/4	Chord	4/4	5	1	1/8	1/8	1	117	co-						
12	12	95/2	95/2	0.5	7/8	7/8	Chord	4/4	5	1	1/8	1/8	1	118	-sì						
13	13	48	48	1.5	0	0	Chord	4/4	3	1	3/8	1/4	3/2	119	du-						
13	13	99/2	99/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	120	-ra						
13	13	50	50	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	121	sor-						
13	13	48	48	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	122	-ra						
13	13	50	50	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	123	sor-						
13	13	48	48	1.5	0	0	Chord	4/4	5	1	3/8	1/4	3/2	124	du-						
13	13	99/2	99/2	0.5	3/8	3/8	Chord	4/4	5	1	1/8	1/8	1	125	-ra						
13	13	50	50	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	126	sor-						
14	14	52	52	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	127	-te,						
14	14	105/2	105/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	128	in						
14	14	53	53	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	129	co-						
14	14	107/2	107/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	130	-sì						
14	14	54	54	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	131	gran						
14	14	52	52	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	132	-te,						
14	14	109/2	109/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	133	in						
14	14	55	55	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	134	co-						
14	14	111/2	111/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	135	-sì						
14	14	52	52	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	136	-te,						
14	14	54	54	0.5	1/2	1/2	Chord	4/4	5	1	1/8	1/8	1	137							
14	14	109/2	109/2	0.5	5/8	5/8	Chord	4/4	5	1	1/8	1/8	1	138	in						
14	14	55	55	0.5	3/4	3/4	Chord	4/4	5	1	1/8	1/8	1	139	co-						
14	14	111/2	111/2	0.5	7/8	7/8	Chord	4/4	5	1	1/8	1/8	1	140	-sì						
15	15	56	56	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	141							
15	15	57	57	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	142	mar-						
15	15	58	58	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	143	-ti-						
15	15	56	56	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	144	gran						
15	15	57	57	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	145	mar-						
15	15	58	58	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	146	-ti-						
15	15	56	56	1.0	0	0	Chord	4/4	5	1	1/4	1/4	1	147	gran						
15	15	57	57	1.0	1/4	1/4	Chord	4/4	5	1	1/4	1/4	1	148	mar-						
15	15	58	58	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	149	-ti-						
16	16	63	63	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	150	Las-						
16	16	63	63	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	151	Las-						
16	16	60	60	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	152	-re?						
16	16	60	60	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	153	-re?						
16	16	60	60	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	154	-re?						
16	16	62	62	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	155	Las-						
17	17	64	64	3.0	0	0	Chord	4/4	1	1	3/4	1/2	3/2	156	-cia-						
17	17	67	67	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	157	-te						
17	17	64	64	3.0	0	0	Chord	4/4	2	1	3/4	1/2	3/2	158	-cia-						
17	17	67	67	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	159	-te						
17	17	64	64	1.0	0	0	Chord	4/4	5	1	1/4	1/4	1	160							
17	17	65	65	2.0	1/4	1/4	Chord	4/4	5	1	1/2	1/2	1	161	-cia-						
17	17	67	67	1.0	3/4	3/4	Chord	4/4	5	1	1/4	1/4	1	162	-te						
18	18	68	68	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	163	mi						
18	18	139/2	139/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	164	mo-						
18	18	70	70	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	165	-ri-						
18	18	68	68	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	166	mi						
18	18	139/2	139/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	167	mo-						
18	18	70	70	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	168	-ri-						
18	18	68	68	1.0	0	0	Chord	4/4	5	1	1/4	1/4	1	169	mi						
18	18	69	69	1.0	1/4	1/4	Chord	4/4	5	1	1/4	1/4	1	170	mo-						
18	18	70	70	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	171	-ri-						
19	19	72	72	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	172	-re!						
19	19	149/2	149/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	173	E						
19	19	75	75	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	174	che						
19	19	151/2	151/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	175	vo-						
19	19	72	72	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	176	-re!						
19	19	149/2	149/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	177	E						
19	19	75	75	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	178	che						
19	19	151/2	151/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	179	vo-						
19	19	149/2	149/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	180	E						
19	19	75	75	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	181	che						
19	19	151/2	151/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	182	vo-						
19	19	145/2	145/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	183	E						
19	19	73	73	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	184	che						
19	19	147/2	147/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	185	vo-						
19	19	74	74	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	186	-le-						
19	19	75	75	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	187	-te						
19	19	72	72	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	188	-re!						
19	19	149/2	149/2	0.5	5/8	5/8	Chord	4/4	5	1	1/8	1/8	1	189	E						
19	19	75	75	0.5	3/4	3/4	Chord	4/4	5	1	1/8	1/8	1	190	che						
19	19	151/2	151/2	0.5	7/8	7/8	Chord	4/4	5	1	1/8	1/8	1	191	vo-						
20	20	76	76	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	192	-le-						
20	20	155/2	155/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	193	-te						
20	20	78	78	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	194	voi,						
20	20	76	76	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	195	-le-						
20	20	155/2	155/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	196	-te						
20	20	78	78	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	197	voi,						
20	20	76	76	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	198	-le-						
20	20	77	77	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	199	-te						
20	20	78	78	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	200	voi,						
20	20	76	76	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	201							
20	20	78	78	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	202	voi,						
20	20	76	76	1.5	0	0	Chord	4/4	5	1	3/8	1/4	3/2	203	-le-						
20	20	155/2	155/2	0.5	3/8	3/8	Chord	4/4	5	1	1/8	1/8	1	204	-te						
20	20	78	78	1.5	1/2	1/2	Chord	4/4	5	1	3/8	1/4	3/2	205	voi,						
20	20	159/2	159/2	0.5	7/8	7/8	Chord	4/4	5	1	1/8	1/8	1	206	che						
21	21	81	81	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	207	che						
21	21	82	82	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	208	mi						
21	21	83	83	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	209	con-						
21	21	81	81	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	210	che						
21	21	82	82	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	211	mi						
21	21	83	83	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	212	con-						
21	21	81	81	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	213	che						
21	21	82	82	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	214	mi						
21	21	83	83	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	215	con-						
21	21	81	81	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	216	che						
21	21	82	82	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	217	mi						
21	21	83	83	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	218	con-						
21	21	80	80	3.0	0	0	Chord	4/4	5	1	3/4	1/2	3/2	219	mi						
21	21	83	83	1.0	3/4	3/4	Chord	4/4	5	1	1/4	1/4	1	220	con-						
22	22	84	84	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	221	-for-						
22	22	86	86	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	222	-te						
22	22	84	84	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	223	-for-						
22	22	86	86	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	224	-te						
22	22	173/2	173/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	225	in						
22	22	87	87	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	226	co-						
22	22	175/2	175/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	227	-sì						
22	22	84	84	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	228	-for-						
22	22	86	86	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	229	-te						
22	22	84	84	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	230	-for-						
22	22	86	86	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	231	-te						
22	22	84	84	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	232	-for-						
22	22	86	86	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	233	-te						
23	23	177/2	177/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	234	in						
23	23	89	89	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	235	co-						
23	23	179/2	179/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	236	-sì						
23	23	90	90	1.5	1/2	1/2	Chord	4/4	1	1	3/8	1/4	3/2	237	du-						
23	23	183/2	183/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	238	-ra						
23	23	88	88	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	239	du-						
23	23	90	90	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	240	-ra						
23	23	177/2	177/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	241	in						
23	23	89	89	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	242	co-						
23	23	179/2	179/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	243	-sì						
23	23	90	90	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	244	du-						
23	23	91	91	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	245	-ra						
23	23	177/2	177/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	246	in						
23	23	89	89	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	247	co-						
23	23	179/2	179/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	248	-sì						
23	23	90	90	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	249	du-						
23	23	91	91	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	250	-ra						
23	23	177/2	177/2	0.5	1/8	1/8	Chord	4/4	5	1	1/8	1/8	1	251	in						
23	23	89	89	0.5	1/4	1/4	Chord	4/4	5	1	1/8	1/8	1	252	co-						
23	23	179/2	179/2	0.5	3/8	3/8	Chord	4/4	5	1	1/8	1/8	1	253	-sì						
23	23	90	90	1.5	1/2	1/2	Chord	4/4	5	1	3/8	1/4	3/2	254	du-						
23	23	183/2	183/2	0.5	7/8	7/8	Chord	4/4	5	1	1/8	1/8	1	255	-ra						
24	24	92	92	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	256	sor-						
24	24	94	94	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	257	-te,						
24	24	189/2	189/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	258	in						
24	24	95	95	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	259	co-						
24	24	191/2	191/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	260	-sì						
24	24	92	92	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	261	sor-						
24	24	94	94	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	262	-te,						
24	24	92	92	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	263	sor-						
24	24	94	94	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	264	-te,						
24	24	92	92	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	265	sor-						
24	24	94	94	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	266	-te,						
24	24	92	92	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	267	sor-						
24	24	94	94	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	268	-te,						
25	25	96	96	3.0	0	0	Chord	4/4	1	1	3/4	1/2	3/2	269	gran						
25	25	99	99	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	270	mar-						
25	25	193/2	193/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	271	in						
25	25	97	97	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	272	co-						
25	25	195/2	195/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	273	-sì						
25	25	98	98	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	274	gran						
25	25	99	99	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	275	mar-						
25	25	193/2	193/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	276	in						
25	25	97	97	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	277	co-						
25	25	195/2	195/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	278	-sì						
25	25	98	98	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	279	gran						
25	25	99	99	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	280	mar-						
25	25	193/2	193/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	281	in						
25	25	97	97	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	282	co-						
25	25	195/2	195/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	283	-sì						
25	25	98	98	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	284	gran						
