mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	tempo	qpm	metronome_base	metronome_number	tempo_visible
12	12	44	44	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	134					
12	12	45	45	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	135					
12	12	46	46	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	136					
12	12	44	44	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	137					
12	12	45	45	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	138					
12	12	91/2	91/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	139					
12	12	46	46	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	140					
12	12	44	44	4.0	0	0	Chord	4/4	3	1	1	1	1	141					
12	12	44	44	4.0	0	0	Chord	4/4	4	1	1	1	1	142					
12	12	44	44	4.0	0	0	Chord	4/4	5	1	1	1	1	143					
13	13	48	48	4.0	0	0	Chord	4/4	1	1	1	1	1	144					
13	13	48	48	4.0	0	0	Chord	4/4	2	1	1	1	1	145					
13	13	48	48	4.0	0	0	Chord	4/4	3	1	1	1	1	146					
13	13	48	48	4.0	0	0	Chord	4/4	4	1	1	1	1	147					
13	13	48	48	4.0	0	0	Chord	4/4	5	1	1	1	1	148					
14	14	52	52	3.0	0	0	Chord	4/4	1	1	3/4	1/2	3/2	149					
14	14	55	55	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	150					
14	14	52	52	3.0	0	0	Chord	4/4	5	1	3/4	1/2	3/2	151					
14	14	55	55	1.0	3/4	3/4	Chord	4/4	5	1	1/4	1/4	1	152					
15	15	56	56	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	153					
15	15	58	58	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	154					
15	15	59	59	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	155					
15	15	56	56	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	156					
15	15	58	58	1.0	1/2	1/2	Chord	4/4	5	1	1/4	1/4	1	157					
15	15	59	59	1.0	3/4	3/4	Chord	4/4	5	1	1/4	1/4	1	158					
16	16	60	60	3.0	0	0	Chord	4/4	1	1	3/4	1/2	3/2	159					
16	16	63	63	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	160					
16	16	60	60	3.0	0	0	Chord	4/4	5	1	3/4	1/2	3/2	161					
16	16	63	63	1.0	3/4	3/4	Chord	4/4	5	1	1/4	1/4	1	162					
17	17	64	64	0.75	0	0	Chord	4/4	1	1	3/16	1/8	3/2	163					
17	17	259/4	259/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	164					
17	17	65	65	0.75	1/4	1/4	Chord	4/4	1	1	3/16	1/8	3/2	165					
17	17	263/4	263/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	166					
17	17	66	66	0.75	1/2	1/2	Chord	4/4	1	1	3/16	1/8	3/2	167					
17	17	267/4	267/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	168					
17	17	67	67	0.75	3/4	3/4	Chord	4/4	1	1	3/16	1/8	3/2	169					
17	17	271/4	271/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	170					
17	17	64	64	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	171					
17	17	66	66	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	172					
18	18	68	68	0.75	0	0	Chord	4/4	1	1	3/16	1/8	3/2	173					
18	18	275/4	275/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	174					
18	18	69	69	0.75	1/4	1/4	Chord	4/4	1	1	3/16	1/8	3/2	175					
18	18	279/4	279/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	176					
18	18	70	70	0.75	1/2	1/2	Chord	4/4	1	1	3/16	1/8	3/2	177					
18	18	283/4	283/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	178					
18	18	71	71	0.75	3/4	3/4	Chord	4/4	1	1	3/16	1/8	3/2	179					
18	18	287/4	287/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	180					
18	18	68	68	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	181					
18	18	70	70	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	182					
19	19	72	72	0.75	0	0	Chord	4/4	1	1	3/16	1/8	3/2	183					
19	19	291/4	291/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	184					
19	19	73	73	0.75	1/4	1/4	Chord	4/4	1	1	3/16	1/8	3/2	185					
19	19	295/4	295/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	186					
19	19	74	74	0.75	1/2	1/2	Chord	4/4	1	1	3/16	1/8	3/2	187					
19	19	299/4	299/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	188					
19	19	75	75	0.75	3/4	3/4	Chord	4/4	1	1	3/16	1/8	3/2	189					
19	19	303/4	303/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	190					
19	19	72	72	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	191					
19	19	74	74	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	192					
20	20	76	76	3.0	0	0	Chord	4/4	1	1	3/4	1/2	3/2	193					
20	20	79	79	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	194					
20	20	159/2	159/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	195					
20	20	76	76	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	196					
20	20	78	78	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	197					
21	21	80	80	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	198					
21	21	161/2	161/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	199					
21	21	81	81	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	200					
21	21	163/2	163/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	201					
21	21	82	82	0.75	1/2	1/2	Chord	4/4	1	1	3/16	1/8	3/2	202					
21	21	331/4	331/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	203					
21	21	83	83	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	204					
21	21	167/2	167/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	205					
21	21	80	80	4.0	0	0	Chord	4/4	5	1	1	1	1	206					
22	22	84	84	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	207					
22	22	171/2	171/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	208					
22	22	86	86	0.75	1/2	1/2	Chord	4/4	1	1	3/16	1/8	3/2	209					
22	22	347/4	347/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	210					
22	22	87	87	0.75	3/4	3/4	Chord	4/4	1	1	3/16	1/8	3/2	211					
22	22	351/4	351/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	212					
22	22	86	86	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	213					
22	22	86	86	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	214					
22	22	86	86	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	215					
22	22	84	84	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	216					
22	22	86	86	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	217					
23	23	88	88	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	218					
23	23	89	89	2.0	1/4	1/4	Chord	4/4	1	1	1/2	1/2	1	219					
23	23	91	91	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	220					
23	23	88	88	4.0	0	0	Chord	4/4	2	1	1	1	1	221					
23	23	88	88	4.0	0	0	Chord	4/4	3	1	1	1	1	222					
23	23	88	88	4.0	0	0	Chord	4/4	4	1	1	1	1	223					
23	23	88	88	4.0	0	0	Chord	4/4	5	1	1	1	1	224					
24	24	185/2	185/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	225					
24	24	93	93	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	226					
24	24	187/2	187/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	227					
24	24	94	94	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	228					
24	24	189/2	189/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	229					
24	24	95	95	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	230					
24	24	191/2	191/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	231					
24	24	92	92	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	232					
24	24	92	92	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	233					
24	24	92	92	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	234					
24	24	92	92	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	235					
24	24	94	94	1.0	1/2	1/2	Chord	4/4	5	1	1/4	1/4	1	236					
24	24	95	95	1.0	3/4	3/4	Chord	4/4	5	1	1/4	1/4	1	237					
25	25	96	96	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	238					
25	25	97	97	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	239					
25	25	197/2	197/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	240					
25	25	99	99	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	241					
25	25	199/2	199/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	242					
25	25	197/2	197/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	243					
25	25	99	99	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	244					
25	25	199/2	199/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	245					
25	25	96	96	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	246					
25	25	197/2	197/2	0.5	5/8	5/8	Chord	4/4	5	1	1/8	1/8	1	247					
25	25	99	99	0.5	3/4	3/4	Chord	4/4	5	1	1/8	1/8	1	248					
25	25	199/2	199/2	0.5	7/8	7/8	Chord	4/4	5	1	1/8	1/8	1	249					
26	26	100	100	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	250					
26	26	101	101	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	251					
26	26	102	102	0.75	1/2	1/2	Chord	4/4	2	1	3/16	1/8	3/2	252					
26	26	411/4	411/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	253					
26	26	103	103	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	254					
26	26	100	100	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	255					
26	26	101	101	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	256					
26	26	102	102	0.75	1/2	1/2	Chord	4/4	3	1	3/16	1/8	3/2	257					
26	26	411/4	411/4	0.25	11/16	11/16	Chord	4/4	3	1	1/16	1/16	1	258					
26	26	103	103	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	259					
26	26	100	100	1.0	0	0	Chord	4/4	5	1	1/4	1/4	1	260					
26	26	101	101	1.0	1/4	1/4	Chord	4/4	5	1	1/4	1/4	1	261					
26	26	102	102	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	262					
27	27	209/2	209/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	263					
27	27	105	105	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	264					
27	27	211/2	211/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	265					
27	27	106	106	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	266					
27	27	213/2	213/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	267					
27	27	107	107	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	268					
27	27	215/2	215/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	269					
27	27	104	104	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	270					
27	27	104	104	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	271					
27	27	104	104	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	272					
27	27	106	106	1.0	1/2	1/2	Chord	4/4	5	1	1/4	1/4	1	273					
27	27	107	107	1.0	3/4	3/4	Chord	4/4	5	1	1/4	1/4	1	274					
28	28	108	108	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	275					
28	28	109	109	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	276					
28	28	221/2	221/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	277					
28	28	111	111	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	278					
28	28	223/2	223/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	279					
28	28	221/2	221/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	280					
28	28	111	111	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	281					
28	28	223/2	223/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	282					
28	28	108	108	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	283					
28	28	221/2	221/2	0.5	5/8	5/8	Chord	4/4	5	1	1/8	1/8	1	284					
28	28	111	111	0.5	3/4	3/4	Chord	4/4	5	1	1/8	1/8	1	285					
28	28	223/2	223/2	0.5	7/8	7/8	Chord	4/4	5	1	1/8	1/8	1	286					
29	29	112	112	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	287					
29	29	113	113	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	288					
29	29	114	114	0.75	1/2	1/2	Chord	4/4	3	1	3/16	1/8	3/2	289					
29	29	459/4	459/4	0.25	11/16	11/16	Chord	4/4	3	1	1/16	1/16	1	290					
29	29	115	115	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	291					
29	29	112	112	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	292					
29	29	113	113	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	293					
29	29	114	114	0.75	1/2	1/2	Chord	4/4	4	1	3/16	1/8	3/2	294					
29	29	459/4	459/4	0.25	11/16	11/16	Chord	4/4	4	1	1/16	1/16	1	295					
29	29	115	115	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	296					
29	29	112	112	1.0	0	0	Chord	4/4	5	1	1/4	1/4	1	297					
29	29	113	113	1.0	1/4	1/4	Chord	4/4	5	1	1/4	1/4	1	298					
29	29	114	114	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	299					
30	30	233/2	233/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	300					
30	30	117	117	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	301					
30	30	235/2	235/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	302					
30	30	118	118	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	303					
30	30	237/2	237/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	304					
